tpa = 290;tpv=500;;;;;;;;;
;;;;;;;;;;
dP = -17;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl (80);isTp;isSl;gain heure (19h);isTp;gain heure SL (18h) (80);isTp;isSl
17/08/09;51,107325;0;51,107325;0;0;65,709418;0;51,107325;0;0
18/08/09;39,941903;0;39,941903;0;0;72,621641;0;39,941903;0;0
19/08/09;213,732803;1;213,732803;1;0;220,367917;1;213,732803;1;0
20/08/09;10,831628;0;10,831628;0;0;3,610543;0;10,831628;0;0
21/08/09;-209,916757;0;-240;0;1;-235,251538;0;-240;0;1
22/08/09;0;0;0;0;0;0;0;0;0;0
23/08/09;0;0;0;0;0;0;0;0;0;0
24/08/09;-129,078523;0;-129,078523;0;0;-103,979921;0;-129,078523;0;0
25/08/09;186,052502;1;186,052502;1;0;183,050292;1;186,052502;1;0
26/08/09;-330,262056;0;-240;0;1;-301,543616;0;-240;0;1
27/08/09;186,661173;1;186,661173;1;0;182,331036;1;186,661173;1;0
28/08/09;-67,824845;0;-67,824845;0;0;3,569729;0;-67,824845;0;0
29/08/09;0;0;0;0;0;0;0;0;0;0
30/08/09;0;0;0;0;0;0;0;0;0;0
31/08/09;177,398167;1;177,398167;1;0;185,646722;1;177,398167;1;0
01/09/09;329,32723;1;329,32723;1;0;359,749866;1;329,32723;1;0
02/09/09;32,405185;0;32,405185;0;0;-111,617859;0;32,405185;0;0
03/09/09;-71,581961;0;-71,581961;0;0;-21,474588;0;-71,581961;0;0
04/09/09;-285,408491;0;-240;0;1;-360,32822;0;-240;0;1
05/09/09;0;0;0;0;0;0;0;0;0;0
06/09/09;0;0;0;0;0;0;0;0;0;0
07/09/09;-151,479568;0;-151,479568;0;0;-144,434007;0;-151,479568;0;0
08/09/09;-136,189035;0;-136,189035;0;0;-160,633221;0;-136,189035;0;0
09/09/09;131,161138;1;131,161138;1;0;139,602427;1;131,161138;1;0
10/09/09;-10,468768;0;-10,468768;0;0;87,239735;0;-10,468768;0;0
11/09/09;-59,116727;0;-59,116727;0;0;-20,864727;0;-59,116727;0;0
12/09/09;0;0;0;0;0;0;0;0;0;0
13/09/09;0;0;0;0;0;0;0;0;0;0
14/09/09;135,082687;1;135,082687;1;0;139,020265;1;135,082687;1;0
15/09/09;52,234475;0;52,234475;0;0;6,964597;0;52,234475;0;0
16/09/09;-190,35533;0;-190,35533;0;0;-207,66036;0;-190,35533;0;0
17/09/09;219,108114;1;219,108114;1;0;188,442211;0;219,108114;1;0
18/09/09;-65,653075;0;-65,653075;0;0;24,187975;0;-65,653075;0;0
19/09/09;0;0;0;0;0;0;0;0;0;0
20/09/09;0;0;0;0;0;0;0;0;0;0
21/09/09;27,822861;0;27,822861;0;0;-6,955715;0;27,822861;0;0
22/09/09;-61,926606;0;-61,926606;0;0;-51,605505;0;-61,926606;0;0
23/09/09;48,087932;0;48,087932;0;0;-30,913671;0;48,087932;0;0
24/09/09;203,672241;1;203,672241;1;0;204,709256;1;203,672241;1;0
25/09/09;214,247991;1;214,247991;1;0;218,527697;1;214,247991;1;0
26/09/09;0;0;0;0;0;0;0;0;0;0
27/09/09;0;0;0;0;0;0;0;0;0;0
28/09/09;137,50216;1;137,50216;1;0;137,88817;1;137,50216;1;0
29/09/09;264,764904;1;264,764904;1;0;271,383679;1;264,764904;1;0
30/09/09;-98,96485;0;-98,96485;0;0;-156,978728;0;-98,96485;0;0
31/9/2009;0;0;0;0;0;0;0;0;0;0
01/10/09;235,307491;0;235,307491;0;0;-221,666477;0;235,307491;0;0
02/10/09;-113,976514;0;-240;0;1;-96,707345;0;-240;0;1
03/10/09;0;0;0;0;0;0;0;0;0;0
04/10/09;0;0;0;0;0;0;0;0;0;0
05/10/09;-127,089535;0;-127,089535;0;0;-140,828944;0;-127,089535;0;0
06/10/09;-145,516074;0;-145,516074;0;0;-98,138748;0;-145,516074;0;0
07/10/09;144,618834;0;144,618834;0;0;137,892377;0;144,618834;0;0
08/10/09;-119,561607;0;-119,561607;0;0;-149,452009;0;-119,561607;0;0
09/10/09;152,191407;1;152,191407;1;0;0;0;152,191407;1;0
10/10/09;0;0;0;0;0;0;0;0;0;0
11/10/09;0;0;0;0;0;0;0;0;0;0
12/10/09;134,359114;1;134,359114;1;0;162,382591;1;134,359114;1;0
13/10/09;-16,539861;0;-16,539861;0;0;26,463778;0;-16,539861;0;0
14/10/09;6,572461;0;6,572461;0;0;6,572461;0;6,572461;0;0
15/10/09;9,778357;0;9,778357;0;0;68,448501;0;9,778357;0;0
16/10/09;140,232634;0;140,232634;0;0;136,97141;0;140,232634;0;0
17/10/09;0;0;0;0;0;0;0;0;0;0
18/10/09;0;0;0;0;0;0;0;0;0;0
19/10/09;-238,328436;0;-240;0;1;-244,857982;0;-240;0;1
20/10/09;271,208791;1;271,208791;1;0;290,426318;1;271,208791;1;0
21/10/09;-120,155878;0;-120,155878;0;0;-175,362633;0;-120,155878;0;0
22/10/09;6,510417;0;6,510417;0;0;68,359375;0;6,510417;0;0
23/10/09;6,480881;0;6,480881;0;0;51,847051;0;6,480881;0;0
24/10/09;0;0;0;0;0;0;0;0;0;0
25/10/09;0;0;0;0;0;0;0;0;0;0
26/10/09;159,022068;0;159,022068;0;0;285,654704;1;159,022068;0;0
27/10/09;-120,941382;0;-120,941382;0;0;150,359555;0;-120,941382;0;0
28/10/09;-398,419493;0;-240;0;1;-398,419493;0;-240;0;1
29/10/09;139,063856;1;139,063856;1;0;153,069802;1;139,063856;1;0
30/10/09;289,677429;1;289,677429;1;0;323,197215;1;289,677429;1;0
31/10/09;0;0;0;0;0;0;0;0;0;0
01/11/09;0;0;0;0;0;0;0;0;0;0
02/11/09;205,832569;1;205,832569;1;0;112,844341;0;205,832569;1;0
03/11/09;70,265447;0;70,265447;0;0;143,876868;0;70,265447;0;0
04/11/09;-146,050011;0;-240;0;1;-165,965922;0;-240;0;1
05/11/09;220,889566;1;220,889566;1;0;236,463669;1;220,889566;1;0
06/11/09;-59,022844;0;-59,022844;0;0;-52,46475;0;-59,022844;0;0
07/11/09;0;0;0;0;0;0;0;0;0;0
08/11/09;0;0;0;0;0;0;0;0;0;0
09/11/09;-61,521856;0;-61,521856;0;0;-93,901781;0;-61,521856;0;0
10/11/09;-25,901144;0;-25,901144;0;0;150,51696;1;-25,901144;0;0
11/11/09;83,807887;0;83,807887;0;0;64,467605;0;83,807887;0;0
12/11/09;216,875977;1;216,875977;1;0;219,857263;1;216,875977;1;0
13/11/09;-113,195343;0;-113,195343;0;0;-171,410091;0;-113,195343;0;0
14/11/09;0;0;0;0;0;0;0;0;0;0
15/11/09;0;0;0;0;0;0;0;0;0;0
16/11/09;-77,071291;0;-77,071291;0;0;-64,226076;0;-77,071291;0;0
17/11/09;-196,330866;0;-240;0;1;-154,489862;0;-240;0;1
18/11/09;3,226153;0;3,226153;0;0;74,201527;0;3,226153;0;0
19/11/09;-120,429641;0;-240;0;1;-143,213627;0;-240;0;1
20/11/09;247,973392;1;247,973392;1;0;269,607573;1;247,973392;1;0
21/11/09;0;0;0;0;0;0;0;0;0;0
22/11/09;0;0;0;0;0;0;0;0;0;0
23/11/09;-97,65625;0;-97,65625;0;0;-113,932292;0;-97,65625;0;0
24/11/09;164,100564;1;164,100564;1;0;166,765211;1;164,100564;1;0
25/11/09;-35,598706;0;-35,598706;0;0;-12,944984;0;-35,598706;0;0
26/11/09;-377,072272;0;-240;0;1;-334,814173;0;-240;0;1
27/11/09;167,113724;1;167,113724;1;0;167,712594;1;167,113724;1;0
28/11/09;0;0;0;0;0;0;0;0;0;0
29/11/09;0;0;0;0;0;0;0;0;0;0
30/11/09;127,478754;0;127,478754;0;0;192,852473;0;127,478754;0;0
31/11/2009;0;0;0;0;0;0;0;0;0;0
01/12/09;-311,543507;0;-240;0;1;-298,425885;0;-240;0;1
02/12/09;-3,239041;0;-3,239041;0;0;48,585619;0;-3,239041;0;0
03/12/09;157,911698;0;157,911698;0;0;125,684821;0;157,911698;0;0
04/12/09;234,734662;1;234,734662;1;0;-349,854227;0;234,734662;1;0
05/12/09;0;0;0;0;0;0;0;0;0;0
06/12/09;0;0;0;0;0;0;0;0;0;0
07/12/09;-36,108983;0;-240;0;1;68,935332;0;-240;0;1
08/12/09;59,353704;0;59,353704;0;0;-98,92284;0;59,353704;0;0
09/12/09;158,364728;1;158,364728;1;0;181,356892;1;158,364728;1;0
10/12/09;-78,783237;0;-78,783237;0;0;-39,391618;0;-78,783237;0;0
11/12/09;154,620051;1;154,620051;1;0;85,311167;0;154,620051;1;0
12/12/09;0;0;0;0;0;0;0;0;0;0
13/12/09;0;0;0;0;0;0;0;0;0;0
14/12/09;156,670984;1;156,670984;1;0;173,871374;1;156,670984;1;0
15/12/09;-128,514938;0;-128,514938;0;0;-194,420035;0;-128,514938;0;0
16/12/09;131,546858;1;131,546858;1;0;152,10932;1;131,546858;1;0
17/12/09;-205,225973;0;-205,225973;0;0;-178,311091;0;-205,225973;0;0
18/12/09;60,797118;0;60,797118;0;0;0;0;60,797118;0;0
19/12/09;0;0;0;0;0;0;0;0;0;0
20/12/09;0;0;0;0;0;0;0;0;0;0
21/12/09;-30,549898;0;-30,549898;0;0;-64,494229;0;-30,549898;0;0
22/12/09;-95,432856;0;-95,432856;0;0;-44,308112;0;-95,432856;0;0
23/12/09;151,889998;1;151,889998;1;0;152,042848;1;151,889998;1;0
24/12/09;0;0;0;0;0;0;0;0;0;0
25/12/09;0;0;0;0;0;0;0;0;0;0
26/12/09;0;0;0;0;0;0;0;0;0;0
27/12/09;0;0;0;0;0;0;0;0;0;0
28/12/09;-6,762849;0;-6,762849;0;0;6,762849;0;-6,762849;0;0
29/12/09;-208,871421;0;-240;0;1;-181,92027;0;-240;0;1
30/12/09;57,136455;0;57,136455;0;0;67,219359;0;57,136455;0;0
31/12/09;179,379442;1;179,379442;1;0;188,541475;1;179,379442;1;0
01/01/10;0;0;0;0;0;0;0;0;0;0
02/01/10;0;0;0;0;0;0;0;0;0;0
03/01/10;0;0;0;0;0;0;0;0;0;0
04/01/10;-419,813416;0;-240;0;1;-389,826744;0;-240;0;1
05/01/10;-22,991023;0;-22,991023;0;0;36,12875;0;-22,991023;0;0
06/01/10;-184,089415;0;-240;0;1;-190,664037;0;-240;0;1
07/01/10;166,087712;0;166,087712;0;0;110,725141;0;166,087712;0;0
08/01/10;133,652258;1;133,652258;1;0;138,947164;1;133,652258;1;0
09/01/10;0;0;0;0;0;0;0;0;0;0
10/01/10;0;0;0;0;0;0;0;0;0;0
11/01/10;22,585502;0;22,585502;0;0;41,944504;0;22,585502;0;0
12/01/10;225,259417;1;225,259417;1;0;231,90888;1;225,259417;1;0
13/01/10;38,986355;0;38,986355;0;0;16,244314;0;38,986355;0;0
14/01/10;61,165361;0;61,165361;0;0;48,288443;0;61,165361;0;0
15/01/10;-110,210697;0;-110,210697;0;0;-90,76175;0;-110,210697;0;0
16/01/10;0;0;0;0;0;0;0;0;0;0
17/01/10;0;0;0;0;0;0;0;0;0;0
18/01/10;-126,733102;0;-126,733102;0;0;-113,734835;0;-126,733102;0;0
19/01/10;209,945497;1;209,945497;1;0;213,589158;1;209,945497;1;0
20/01/10;-200,153123;0;-200,153123;0;0;-180,46593;0;-200,153123;0;0
21/01/10;221,565218;1;221,565218;1;0;232,031349;1;221,565218;1;0
22/01/10;95,793878;0;95,793878;0;0;128,82625;0;95,793878;0;0
23/01/10;0;0;0;0;0;0;0;0;0;0
24/01/10;0;0;0;0;0;0;0;0;0;0
25/01/10;99,282956;0;99,282956;0;0;92,664093;0;99,282956;0;0
26/01/10;172,714681;1;172,714681;1;0;176,74027;1;172,714681;1;0
27/01/10;70,109059;0;70,109059;0;0;106,832851;0;70,109059;0;0
28/01/10;275,904335;1;275,904335;1;0;291,652587;1;275,904335;1;0
29/01/10;-164,761264;0;-164,761264;0;0;-144,586416;0;-164,761264;0;0
30/01/10;0;0;0;0;0;0;0;0;0;0
31/01/10;0;0;0;0;0;0;0;0;0;0
01/02/10;167,979883;1;167,979883;1;0;188,971113;1;167,979883;1;0
02/02/10;139,804501;0;139,804501;0;0;210,502221;1;139,804501;0;0
03/02/10;232,89829;0;232,89829;0;0;212,646265;0;232,89829;0;0
04/02/10;-474,726776;0;-240;0;1;-433,743169;0;-240;0;1
05/02/10;229,39689;1;229,39689;1;0;-62,478306;0;229,39689;1;0
06/02/10;0;0;0;0;0;0;0;0;0;0
07/02/10;0;0;0;0;0;0;0;0;0;0
08/02/10;-83,064144;0;-83,064144;0;0;-58,837102;0;-83,064144;0;0
09/02/10;-196,280992;0;-196,280992;0;0;-199,724518;0;-196,280992;0;0
10/02/10;92,486869;0;92,486869;0;0;13,701758;0;92,486869;0;0
11/02/10;10,128292;0;10,128292;0;0;-3,376097;0;10,128292;0;0
12/02/10;264,717089;1;264,717089;1;0;278,228801;1;264,717089;1;0
13/02/10;0;0;0;0;0;0;0;0;0;0
14/02/10;0;0;0;0;0;0;0;0;0;0
15/02/10;-84,554679;0;-84,554679;0;0;-74,408117;0;-84,554679;0;0
16/02/10;-160,947804;0;-160,947804;0;0;-214,597072;0;-160,947804;0;0
17/02/10;73,195076;0;73,195076;0;0;73,195076;0;73,195076;0;0
18/02/10;139,442611;1;139,442611;1;0;143,710854;1;139,442611;1;0
19/02/10;148,340786;1;148,340786;1;0;150,00616;1;148,340786;1;0
20/02/10;0;0;0;0;0;0;0;0;0;0
21/02/10;0;0;0;0;0;0;0;0;0;0
22/02/10;59,94006;0;59,94006;0;0;26,640027;0;59,94006;0;0
23/02/10;214,345816;1;214,345816;1;0;240,039924;1;214,345816;1;0
24/02/10;135,39749;1;135,39749;1;0;155,105405;1;135,39749;1;0
25/02/10;-253,378378;0;-240;0;1;-135,135135;0;-240;0;1
26/02/10;-273,802817;0;-240;0;1;-216,338028;0;-240;0;1
27/02/10;0;0;0;0;0;0;0;0;0;0
28/02/10;0;0;0;0;0;0;0;0;0;0
29/2/2010;0;0;0;0;0;0;0;0;0;0
30/2/2010;0;0;0;0;0;0;0;0;0;0
31/2/2010;0;0;0;0;0;0;0;0;0;0
01/03/10;0;0;0;0;0;-13,334815;0;0;0;0
02/03/10;-160,106738;0;-160,106738;0;0;-193,462308;0;-160,106738;0;0
03/03/10;-86,216425;0;-86,216425;0;0;-76,268376;0;-86,216425;0;0
04/03/10;26,714159;0;26,714159;0;0;70,124666;0;26,714159;0;0
05/03/10;-139,736054;0;-240;0;1;-173,006543;0;-240;0;1
06/03/10;0;0;0;0;0;0;0;0;0;0
07/03/10;0;0;0;0;0;0;0;0;0;0
08/03/10;144,689247;0;144,689247;0;0;62,479448;0;144,689247;0;0
09/03/10;-92,24687;0;-92,24687;0;0;-108,719526;0;-92,24687;0;0
10/03/10;-65,609623;0;-65,609623;0;0;3,280481;0;-65,609623;0;0
11/03/10;-3,279764;0;-3,279764;0;0;32,797639;0;-3,279764;0;0
12/03/10;62,193126;0;62,193126;0;0;29,459902;0;62,193126;0;0
13/03/10;0;0;0;0;0;0;0;0;0;0
14/03/10;0;0;0;0;0;0;0;0;0;0
15/03/10;-88,621444;0;-88,621444;0;0;-55,798687;0;-88,621444;0;0
16/03/10;-45,956888;0;-45,956888;0;0;6,56527;0;-45,956888;0;0
17/03/10;-114,142842;0;-114,142842;0;0;-150,016306;0;-114,142842;0;0
18/03/10;102,759165;1;102,759165;1;0;61,976732;0;102,759165;1;0
19/03/10;164,852591;1;164,852591;1;0;168,922721;1;164,852591;1;0
20/03/10;0;0;0;0;0;0;0;0;0;0
21/03/10;0;0;0;0;0;0;0;0;0;0
22/03/10;105,498337;1;105,498337;1;0;105,561436;1;105,498337;1;0
23/03/10;-85,227273;0;-85,227273;0;0;-42,613636;0;-85,227273;0;0
24/03/10;213,152844;1;213,152844;1;0;218,05747;1;213,152844;1;0
25/03/10;-32,927231;0;-32,927231;0;0;59,269015;0;-32,927231;0;0
26/03/10;-240,897591;0;-240;0;1;249,174635;1;-240;0;1
27/03/10;0;0;0;0;0;0;0;0;0;0
28/03/10;0;0;0;0;0;0;0;0;0;0
29/03/10;-115,220015;0;-115,220015;0;0;-115,220015;0;-115,220015;0;0
30/03/10;55,434783;0;55,434783;0;0;39,130435;0;55,434783;0;0
31/03/10;108,407904;1;108,407904;1;0;119,399556;1;108,407904;1;0
01/04/10;-153,862942;0;-153,862942;0;0;-130,947185;0;-153,862942;0;0
02/04/10;6,531679;0;6,531679;0;0;-6,531679;0;6,531679;0;0
03/04/10;0;0;0;0;0;0;0;0;0;0
04/04/10;0;0;0;0;0;0;0;0;0;0
05/04/10;-13,039226;0;-13,039226;0;0;-26,078453;0;-13,039226;0;0
06/04/10;-19,465773;0;-19,465773;0;0;3,244295;0;-19,465773;0;0
07/04/10;-42,062123;0;-42,062123;0;0;-32,355479;0;-42,062123;0;0
08/04/10;121,617679;1;121,617679;1;0;124,579492;1;121,617679;1;0
09/04/10;-126,009693;0;-126,009693;0;0;-135,702746;0;-126,009693;0;0
10/04/10;0;0;0;0;0;0;0;0;0;0
11/04/10;0;0;0;0;0;0;0;0;0;0
12/04/10;19,375673;0;19,375673;0;0;-29,063509;0;19,375673;0;0
13/04/10;90,929589;1;90,929589;1;0;95,834799;1;90,929589;1;0
14/04/10;-157,945632;0;-157,945632;0;0;-141,828731;0;-157,945632;0;0
15/04/10;80,256822;0;80,256822;0;0;48,154093;0;80,256822;0;0
16/04/10;-196,710738;0;-196,710738;0;0;-177,362141;0;-196,710738;0;0
17/04/10;0;0;0;0;0;0;0;0;0;0
18/04/10;0;0;0;0;0;0;0;0;0;0
19/04/10;108,303199;1;108,303199;1;0;110,958407;1;108,303199;1;0
20/04/10;-71,067083;0;-71,067083;0;0;-71,067083;0;-71,067083;0;0
21/04/10;166,104796;1;166,104796;1;0;166,193941;1;166,104796;1;0
22/04/10;171,025041;1;171,025041;1;0;169,317223;1;171,025041;1;0
23/04/10;115,778683;1;115,778683;1;0;114,663772;1;115,778683;1;0
24/04/10;0;0;0;0;0;0;0;0;0;0
25/04/10;0;0;0;0;0;0;0;0;0;0
26/04/10;64,585576;0;64,585576;0;0;67,814855;0;64,585576;0;0
27/04/10;-246,673158;0;-240;0;1;-194,741967;0;-240;0;1
28/04/10;-65,238665;0;-65,238665;0;0;-88,072197;0;-65,238665;0;0
29/04/10;-55,087492;0;-55,087492;0;0;-58,327933;0;-55,087492;0;0
30/04/10;38,639047;0;38,639047;0;0;170,65579;0;38,639047;0;0
31/4/2010;0;0;0;0;0;0;0;0;0;0
01/05/10;0;0;0;0;0;0;0;0;0;0
02/05/10;0;0;0;0;0;0;0;0;0;0
03/05/10;-16,202203;0;-16,202203;0;0;25,923526;0;-16,202203;0;0
04/05/10;-276,933102;0;-240;0;1;-299,739357;0;-240;0;1
05/05/10;-55,964007;0;-240;0;1;-95,468013;0;-240;0;1
06/05/10;118,625539;1;118,625539;1;0;128,824946;1;118,625539;1;0
07/05/10;139,443915;1;139,443915;1;0;157,724243;1;139,443915;1;0
08/05/10;0;0;0;0;0;0;0;0;0;0
09/05/10;0;0;0;0;0;0;0;0;0;0
10/05/10;125,994695;0;125,994695;0;0;152,519894;0;125,994695;0;0
11/05/10;70,249777;0;70,249777;0;0;127,118644;0;70,249777;0;0
12/05/10;188,740353;1;188,740353;1;0;207,548969;1;188,740353;1;0
13/05/10;79,822616;0;79,822616;0;0;103,104213;0;79,822616;0;0
14/05/10;-234,558249;0;-240;0;1;-234,558249;0;-240;0;1
15/05/10;0;0;0;0;0;0;0;0;0;0
16/05/10;0;0;0;0;0;0;0;0;0;0
17/05/10;172,797174;1;172,797174;1;0;-276,891522;0;172,797174;1;0
18/05/10;147,109134;0;147,109134;0;0;184,741704;0;147,109134;0;0
19/05/10;-723,354688;0;-240;0;1;-562,609202;0;-240;0;1
20/05/10;-248,977628;0;-240;0;1;-526,822228;0;-240;0;1
21/05/10;-83,444189;0;-240;0;1;10,884025;0;-240;0;1
22/05/10;0;0;0;0;0;0;0;0;0;0
23/05/10;0;0;0;0;0;0;0;0;0;0
24/05/10;-21,645022;0;-21,645022;0;0;-50,505051;0;-21,645022;0;0
25/05/10;188,446853;0;188,446853;0;0;144,106417;0;188,446853;0;0
26/05/10;-207,599854;0;-240;0;1;-185,747238;0;-240;0;1
27/05/10;-373,384394;0;-240;0;1;-402,106271;0;-240;0;1
28/05/10;77,528486;0;77,528486;0;0;186,77317;0;77,528486;0;0
29/05/10;0;0;0;0;0;0;0;0;0;0
30/05/10;0;0;0;0;0;0;0;0;0;0
31/05/10;-194,874218;0;-240;0;1;131,097201;0;-240;0;1
01/06/10;42,954301;0;-240;0;1;60,851927;0;-240;0;1
02/06/10;93,626215;0;93,626215;0;0;118,833273;0;93,626215;0;0
03/06/10;265,017668;0;265,017668;0;0;356,890459;0;265,017668;0;0
04/06/10;408,989253;1;408,989253;1;0;477,768156;1;408,989253;1;0
05/06/10;0;0;0;0;0;0;0;0;0;0
06/06/10;0;0;0;0;0;0;0;0;0;0
07/06/10;106,617647;0;106,617647;0;0;91,911765;0;106,617647;0;0
08/06/10;-80,37019;0;-80,37019;0;0;-146,127618;0;-80,37019;0;0
09/06/10;-243,194192;0;-240;0;1;-235,934664;0;-240;0;1
10/06/10;-340,501792;0;-240;0;1;-333,333333;0;-240;0;1
11/06/10;-145,56213;0;-145,56213;0;0;-95,857988;0;-145,56213;0;0
12/06/10;0;0;0;0;0;0;0;0;0;0
13/06/10;0;0;0;0;0;0;0;0;0;0
14/06/10;-266,510812;0;-240;0;1;-203,389831;0;-240;0;1
15/06/10;259,268507;1;259,268507;1;0;282,643566;1;259,268507;1;0
16/06/10;3,469813;0;3,469813;0;0;27,758501;0;3,469813;0;0
17/06/10;243,115511;1;243,115511;1;0;251,531847;1;243,115511;1;0
18/06/10;-89,923911;0;-89,923911;0;0;-55,337791;0;-89,923911;0;0
19/06/10;0;0;0;0;0;0;0;0;0;0
20/06/10;0;0;0;0;0;0;0;0;0;0
21/06/10;98,360656;0;98,360656;0;0;186,546071;0;98,360656;0;0
22/06/10;78,668339;0;78,668339;0;0;51,305438;0;78,668339;0;0
23/06/10;142,122423;1;142,122423;1;0;151,632709;1;142,122423;1;0
24/06/10;246,415751;1;246,415751;1;0;259,804979;1;246,415751;1;0
25/06/10;144,572768;1;144,572768;1;0;150,040616;1;144,572768;1;0
26/06/10;0;0;0;0;0;0;0;0;0;0
27/06/10;0;0;0;0;0;0;0;0;0;0
28/06/10;-44,688897;0;-44,688897;0;0;24,063252;0;-44,688897;0;0
29/06/10;-402,824401;0;-240;0;1;-354,207663;0;-240;0;1
30/06/10;308,527499;1;308,527499;1;0;304,200341;1;308,527499;1;0
31/6/2010;0;0;0;0;0;0;0;0;0;0
01/07/10;200,441965;1;200,441965;1;0;199,353931;1;200,441965;1;0
02/07/10;99,361249;0;99,361249;0;0;166,784954;0;99,361249;0;0
03/07/10;0;0;0;0;0;0;0;0;0;0
04/07/10;0;0;0;0;0;0;0;0;0;0
05/07/10;290,952099;0;290,952099;0;0;262,566529;0;290,952099;0;0
06/07/10;-369,230769;0;-240;0;1;-262,721893;0;-240;0;1
07/07/10;210,775904;1;210,775904;1;0;221,113266;1;210,775904;1;0
08/07/10;137,346915;0;137,346915;0;0;85,841822;0;137,346915;0;0
09/07/10;78,650405;0;78,650405;0;0;71,811239;0;78,650405;0;0
10/07/10;0;0;0;0;0;0;0;0;0;0
11/07/10;0;0;0;0;0;0;0;0;0;0
12/07/10;34,407616;0;34,407616;0;0;48,170662;0;34,407616;0;0
13/07/10;164,284403;1;164,284403;1;0;171,062356;1;164,284403;1;0
14/07/10;-125,964594;0;-125,964594;0;0;-57,875624;0;-125,964594;0;0
15/07/10;144,746122;1;144,746122;1;0;149,421924;1;144,746122;1;0
16/07/10;151,493962;1;151,493962;1;0;152,308817;1;151,493962;1;0
17/07/10;0;0;0;0;0;0;0;0;0;0
18/07/10;0;0;0;0;0;0;0;0;0;0
19/07/10;41,527281;0;41,527281;0;0;124,581843;0;41,527281;0;0
20/07/10;40,918391;0;40,918391;0;0;-34,098659;0;40,918391;0;0
21/07/10;6,799637;0;6,799637;0;0;10,199456;0;6,799637;0;0
22/07/10;178,7782;1;178,7782;1;0;179,033224;1;178,7782;1;0
23/07/10;-23,518871;0;-23,518871;0;0;-30,238549;0;-23,518871;0;0
24/07/10;0;0;0;0;0;0;0;0;0;0
25/07/10;0;0;0;0;0;0;0;0;0;0
26/07/10;-86,908078;0;-86,908078;0;0;-163,788301;0;-86,908078;0;0
27/07/10;23,279016;0;23,279016;0;0;0;0;23,279016;0;0
28/07/10;-67,076579;0;-67,076579;0;0;-36,892119;0;-67,076579;0;0
29/07/10;20,035619;0;20,035619;0;0;-26,714159;0;20,035619;0;0
30/07/10;-156,492786;0;-156,492786;0;0;-89,900111;0;-156,492786;0;0
31/07/10;0;0;0;0;0;0;0;0;0;0
01/08/10;0;0;0;0;0;0;0;0;0;0
02/08/10;-141,945423;0;-141,945423;0;0;-138,644366;0;-141,945423;0;0
03/08/10;132,985573;1;132,985573;1;0;138,778714;1;132,985573;1;0
04/08/10;-91,984231;0;-91,984231;0;0;-72,273325;0;-91,984231;0;0
05/08/10;39,404553;0;39,404553;0;0;3,283713;0;39,404553;0;0
06/08/10;32,718944;0;32,718944;0;0;81,797361;0;32,718944;0;0
07/08/10;0;0;0;0;0;0;0;0;0;0
08/08/10;0;0;0;0;0;0;0;0;0;0
09/08/10;58,804312;0;58,804312;0;0;75,138844;0;58,804312;0;0
10/08/10;-108,600263;0;-108,600263;0;0;-105,309346;0;-108,600263;0;0
11/08/10;-129,410463;0;-129,410463;0;0;-179,183719;0;-129,410463;0;0
12/08/10;-40,133779;0;-40,133779;0;0;-23,411371;0;-40,133779;0;0
13/08/10;216,186253;0;216,186253;0;0;192,904656;0;216,186253;0;0
14/08/10;0;0;0;0;0;0;0;0;0;0
15/08/10;0;0;0;0;0;0;0;0;0;0
16/08/10;104,015211;0;104,015211;0;0;161,05581;0;104,015211;0;0
17/08/10;-223,382974;0;-240;0;1;-216,714826;0;-240;0;1
18/08/10;-46,640755;0;-46,640755;0;0;-9,994448;0;-46,640755;0;0
19/08/10;-193,677649;0;-240;0;1;-200,356189;0;-240;0;1
20/08/10;-30,364372;0;-30,364372;0;0;37,112011;0;-30,364372;0;0
21/08/10;0;0;0;0;0;0;0;0;0;0
22/08/10;0;0;0;0;0;0;0;0;0;0
23/08/10;-33,636058;0;-33,636058;0;0;-20,181635;0;-33,636058;0;0
24/08/10;-47,345282;0;-240;0;1;-98,072371;0;-240;0;1
25/08/10;162,730252;0;162,730252;0;0;172,900893;0;162,730252;0;0
26/08/10;-20,286262;0;-20,286262;0;0;-6,762087;0;-20,286262;0;0
27/08/10;158,980169;1;158,980169;1;0;154,355783;1;158,980169;1;0
28/08/10;0;0;0;0;0;0;0;0;0;0
29/08/10;0;0;0;0;0;0;0;0;0;0
30/08/10;133,674947;0;133,674947;0;0;116,965579;0;133,674947;0;0
31/08/10;67,499156;0;67,499156;0;0;13,499831;0;67,499156;0;0
01/09/10;-279,782391;0;-240;0;1;-236,482736;0;-240;0;1
02/09/10;-89,266035;0;-89,266035;0;0;-49,592242;0;-89,266035;0;0
03/09/10;-237,885463;0;-240;0;1;-251,101322;0;-240;0;1
04/09/10;0;0;0;0;0;0;0;0;0;0
05/09/10;0;0;0;0;0;0;0;0;0;0
06/09/10;0;0;0;0;0;-9,817825;0;0;0;0
07/09/10;-13,126231;0;-13,126231;0;0;-36,097134;0;-13,126231;0;0
08/09/10;-81,877729;0;-81,877729;0;0;-98,253275;0;-81,877729;0;0
09/09/10;-81,362552;0;-81,362552;0;0;-58,581037;0;-81,362552;0;0
