tpa = 144;tpv=254;;;;;;;;;
;;;;;;;;;;
dP = 115;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl (210);isTp;isSl;gain heure (22h);isTp;gain heure SL (22h)(220);isTp;isSl
14/05/09;140,096802;1;140,096802;1;0;171,965084;1;171,965084;1;0
15/05/09;-147,233034;0;-147,233034;0;0;-218,311051;0;-218,311051;0;0
16/05/09;0;0;0;0;0;0;0;0;0;0
17/05/09;0;0;0;0;0;0;0;0;0;0
18/05/09;133,231247;1;133,231247;1;0;170,840436;1;170,840436;1;0
19/05/09;-79,88018;0;-79,88018;0;0;-59,910135;0;-59,910135;0;0
20/05/09;114,46843;1;114,46843;1;0;160,24896;1;160,24896;1;0
21/05/09;-98,635542;0;-98,635542;0;0;19,727108;0;19,727108;0;0
22/05/09;-287,477668;0;-287,477668;0;0;-267,987656;0;-267,987656;0;0
23/05/09;0;0;0;0;0;0;0;0;0;0
24/05/09;0;0;0;0;0;0;0;0;0;0
25/05/09;53,398058;0;53,398058;0;0;111,650485;0;111,650485;0;0
26/05/09;110,051084;1;110,051084;1;0;124,034303;1;124,034303;1;0
27/05/09;120,33238;1;120,33238;1;0;-227,199484;0;-227,199484;0;0
28/05/09;105,05046;1;105,05046;1;0;127,969736;1;127,969736;1;0
29/05/09;-223,136572;0;-223,136572;0;0;-403,544865;0;-403,544865;0;0
30/05/09;0;0;0;0;0;0;0;0;0;0
31/05/09;0;0;0;0;0;0;0;0;0;0
01/06/09;-157,601978;0;-157,601978;0;0;-199,320148;0;-199,320148;0;0
02/06/09;113,011986;1;113,011986;1;0;138,735917;1;138,735917;1;0
03/06/09;-692,66055;0;-630;0;1;-944,954128;0;-660;0;1
04/06/09;144,979096;1;144,979096;1;0;-9,459246;0;-9,459246;0;0
05/06/09;157,394782;1;157,394782;1;0;193,991979;1;193,991979;1;0
06/06/09;0;0;0;0;0;0;0;0;0;0
07/06/09;0;0;0;0;0;0;0;0;0;0
08/06/09;-364,508393;0;-364,508393;0;0;-278,177458;0;-278,177458;0;0
09/06/09;179,941232;1;179,941232;1;0;213,513889;1;213,513889;1;0
10/06/09;123,45679;0;123,45679;0;0;199,5944;1;199,5944;1;0
11/06/09;-263,034288;0;-263,034288;0;0;-206,669798;0;-206,669798;0;0
12/06/09;-9,342884;0;-9,342884;0;0;9,342884;0;9,342884;0;0
13/06/09;0;0;0;0;0;0;0;0;0;0
14/06/09;0;0;0;0;0;0;0;0;0;0
15/06/09;-353,66237;0;-353,66237;0;0;-259,352405;0;-259,352405;0;0
16/06/09;137,541329;1;137,541329;1;0;161,647368;1;161,647368;1;0
17/06/09;-307,328605;0;-307,328605;0;0;-52,009456;0;-52,009456;0;0
18/06/09;128,458958;1;128,458958;1;0;151,433517;1;151,433517;1;0
19/06/09;129,916183;1;129,916183;1;0;156,185817;1;156,185817;1;0
20/06/09;0;0;0;0;0;0;0;0;0;0
21/06/09;0;0;0;0;0;0;0;0;0;0
22/06/09;-291,81048;0;-291,81048;0;0;-324,756825;0;-324,756825;0;0
23/06/09;135,405068;1;135,405068;1;0;164,434435;1;164,434435;1;0
24/06/09;-51,218377;0;-51,218377;0;0;314,920276;1;314,920276;1;0
25/06/09;9,344339;0;9,344339;0;0;135,492914;0;135,492914;0;0
26/06/09;120,381404;1;120,381404;1;0;166,185811;1;166,185811;1;0
27/06/09;0;0;0;0;0;0;0;0;0;0
28/06/09;0;0;0;0;0;0;0;0;0;0
29/06/09;111,033838;1;111,033838;1;0;147,82161;1;147,82161;1;0
30/06/09;-435,979807;0;-435,979807;0;0;-413,033502;0;-413,033502;0;0
31/6/2009;0;0;0;0;0;0;0;0;0;0
01/07/09;-13,938361;0;-13,938361;0;0;-315,936193;0;-315,936193;0;0
02/07/09;-414,377649;0;-414,377649;0;0;-390,833464;0;-390,833464;0;0
03/07/09;-160,934049;0;-160,934049;0;0;-198,800884;0;-198,800884;0;0
04/07/09;0;0;0;0;0;0;0;0;0;0
05/07/09;0;0;0;0;0;0;0;0;0;0
06/07/09;124,189785;1;124,189785;1;0;148,503485;1;148,503485;1;0
07/07/09;118,596967;1;118,596967;1;0;149,440065;1;149,440065;1;0
08/07/09;111,563801;1;111,563801;1;0;142,764953;1;142,764953;1;0
09/07/09;105,399001;1;105,399001;1;0;154,909884;1;154,909884;1;0
10/07/09;101,261726;1;101,261726;1;0;-4,784689;0;-4,784689;0;0
11/07/09;0;0;0;0;0;0;0;0;0;0
12/07/09;0;0;0;0;0;0;0;0;0;0
13/07/09;100,715778;1;100,715778;1;0;130,820203;1;130,820203;1;0
14/07/09;108,838203;1;108,838203;1;0;134,302269;1;134,302269;1;0
15/07/09;97,679135;1;97,679135;1;0;107,636148;1;107,636148;1;0
16/07/09;107,589717;1;107,589717;1;0;109,928659;1;109,928659;1;0
17/07/09;113,878737;1;113,878737;1;0;118,757746;1;118,757746;1;0
18/07/09;0;0;0;0;0;0;0;0;0;0
19/07/09;0;0;0;0;0;0;0;0;0;0
20/07/09;107,60086;1;107,60086;1;0;112,0891;1;112,0891;1;0
21/07/09;96,552065;1;96,552065;1;0;98,078013;1;98,078013;1;0
22/07/09;18,278751;0;18,278751;0;0;110,50869;1;110,50869;1;0
23/07/09;89,146809;1;89,146809;1;0;114,264882;1;114,264882;1;0
24/07/09;77,609438;1;77,609438;1;0;104,132889;1;104,132889;1;0
25/07/09;0;0;0;0;0;0;0;0;0;0
26/07/09;0;0;0;0;0;0;0;0;0;0
27/07/09;75,058805;1;75,058805;1;0;100,437831;1;100,437831;1;0
28/07/09;76,253412;1;76,253412;1;0;103,162429;1;103,162429;1;0
29/07/09;77,465232;1;77,465232;1;0;103,689365;1;103,689365;1;0
30/07/09;-27,556644;0;-27,556644;0;0;-73,484385;0;-73,484385;0;0
31/07/09;72,047993;1;72,047993;1;0;78,791683;1;78,791683;1;0
01/08/09;0;0;0;0;0;0;0;0;0;0
02/08/09;0;0;0;0;0;0;0;0;0;0
03/08/09;79,144478;1;79,144478;1;0;92,653461;1;92,653461;1;0
04/08/09;-138,951143;0;-138,951143;0;0;58,269834;0;58,269834;0;0
05/08/09;66,430011;1;66,430011;1;0;72,916763;1;72,916763;1;0
06/08/09;66,143523;1;66,143523;1;0;67,550992;1;67,550992;1;0
07/08/09;66,387821;1;66,387821;1;0;69,751852;1;69,751852;1;0
08/08/09;0;0;0;0;0;0;0;0;0;0
09/08/09;0;0;0;0;0;0;0;0;0;0
10/08/09;67,906395;1;67,906395;1;0;70,729921;1;70,729921;1;0
11/08/09;-381,487506;0;-381,487506;0;0;-394,795209;0;-394,795209;0;0
12/08/09;84,687116;1;84,687116;1;0;83,223599;1;83,223599;1;0
13/08/09;94,671096;1;94,671096;1;0;98,839251;1;98,839251;1;0
14/08/09;107,971201;1;107,971201;1;0;105,962676;1;105,962676;1;0
15/08/09;0;0;0;0;0;0;0;0;0;0
16/08/09;0;0;0;0;0;0;0;0;0;0
17/08/09;-98,478066;0;-98,478066;0;0;-89,525515;0;-89,525515;0;0
18/08/09;123,567324;1;123,567324;1;0;125,534545;1;125,534545;1;0
19/08/09;112,453015;1;112,453015;1;0;120,691029;1;120,691029;1;0
20/08/09;-48,80213;0;-48,80213;0;0;35,492458;0;35,492458;0;0
21/08/09;87,73698;1;87,73698;1;0;109,75283;1;109,75283;1;0
22/08/09;0;0;0;0;0;0;0;0;0;0
23/08/09;0;0;0;0;0;0;0;0;0;0
24/08/09;91,185772;1;91,185772;1;0;110,587027;1;110,587027;1;0
25/08/09;92,719489;1;92,719489;1;0;108,001983;1;108,001983;1;0
26/08/09;92,865054;1;92,865054;1;0;103,820288;1;103,820288;1;0
27/08/09;102,96765;1;102,96765;1;0;107,017064;1;107,017064;1;0
28/08/09;101,487237;1;101,487237;1;0;-74,289876;0;-74,289876;0;0
29/08/09;0;0;0;0;0;0;0;0;0;0
30/08/09;0;0;0;0;0;0;0;0;0;0
31/08/09;86,373668;1;86,373668;1;0;108,408513;1;108,408513;1;0
01/09/09;81,503658;1;81,503658;1;0;-507,140775;0;-507,140775;0;0
02/09/09;-252,398524;0;-252,398524;0;0;-221,402214;0;-221,402214;0;0
03/09/09;90,753244;1;90,753244;1;0;117,456243;1;117,456243;1;0
04/09/09;93,838012;1;93,838012;1;0;102,396121;1;102,396121;1;0
05/09/09;0;0;0;0;0;0;0;0;0;0
06/09/09;0;0;0;0;0;0;0;0;0;0
07/09/09;94,684392;1;94,684392;1;0;117,277048;1;117,277048;1;0
08/09/09;80,496372;1;80,496372;1;0;96,414942;1;96,414942;1;0
09/09/09;65,814882;1;65,814882;1;0;74,849581;1;74,849581;1;0
10/09/09;66,412848;1;66,412848;1;0;72,572527;1;72,572527;1;0
11/09/09;65,496884;1;65,496884;1;0;79,299313;1;79,299313;1;0
12/09/09;0;0;0;0;0;0;0;0;0;0
13/09/09;0;0;0;0;0;0;0;0;0;0
14/09/09;71,741981;1;71,741981;1;0;73,761649;1;73,761649;1;0
15/09/09;-38,428693;0;-38,428693;0;0;77,081912;1;77,081912;1;0
16/09/09;80,484829;1;80,484829;1;0;88,870643;1;88,870643;1;0
17/09/09;-142,737196;0;-142,737196;0;0;-235,096558;0;-235,096558;0;0
18/09/09;77,969129;1;77,969129;1;0;88,26479;1;88,26479;1;0
19/09/09;0;0;0;0;0;0;0;0;0;0
20/09/09;0;0;0;0;0;0;0;0;0;0
21/09/09;72,725775;1;72,725775;1;0;81,613721;1;81,613721;1;0
22/09/09;-75,010418;0;-75,010418;0;0;-25,003473;0;-25,003473;0;0
23/09/09;65,636557;1;65,636557;1;0;80,026771;1;80,026771;1;0
24/09/09;69,196083;1;69,196083;1;0;83,228822;1;83,228822;1;0
25/09/09;-137,614679;0;-137,614679;0;0;-87,572977;0;-87,572977;0;0
26/09/09;0;0;0;0;0;0;0;0;0;0
27/09/09;0;0;0;0;0;0;0;0;0;0
28/09/09;80,705627;1;80,705627;1;0;98,508434;1;98,508434;1;0
29/09/09;-315,920743;0;-315,920743;0;0;-336,705002;0;-336,705002;0;0
30/09/09;62,370062;0;62,370062;0;0;112,641556;1;112,641556;1;0
31/9/2009;0;0;0;0;0;0;0;0;0;0
01/10/09;-249,066002;0;-249,066002;0;0;-386,052304;0;-386,052304;0;0
02/10/09;101,35865;1;101,35865;1;0;115,106346;1;115,106346;1;0
03/10/09;0;0;0;0;0;0;0;0;0;0
04/10/09;0;0;0;0;0;0;0;0;0;0
05/10/09;106,815404;1;106,815404;1;0;122,899377;1;122,899377;1;0
06/10/09;-69,463361;0;-69,463361;0;0;131,739723;1;131,739723;1;0
07/10/09;88,20292;1;88,20292;1;0;122,841976;1;122,841976;1;0
08/10/09;100,418602;1;100,418602;1;0;131,728657;1;131,728657;1;0
09/10/09;-276,048714;0;-276,048714;0;0;-190,798376;0;-190,798376;0;0
10/10/09;0;0;0;0;0;0;0;0;0;0
11/10/09;0;0;0;0;0;0;0;0;0;0
12/10/09;98,23888;1;98,23888;1;0;130,819225;1;130,819225;1;0
13/10/09;104,901773;1;104,901773;1;0;-199,025183;0;-199,025183;0;0
14/10/09;-133,69345;0;-133,69345;0;0;-81,026334;0;-81,026334;0;0
15/10/09;-44,241855;0;-44,241855;0;0;-120,659606;0;-120,659606;0;0
16/10/09;-141,471302;0;-141,471302;0;0;-133,387227;0;-133,387227;0;0
17/10/09;0;0;0;0;0;0;0;0;0;0
18/10/09;0;0;0;0;0;0;0;0;0;0
19/10/09;126,655612;1;126,655612;1;0;126,060955;1;126,060955;1;0
20/10/09;-365,708228;0;-365,708228;0;0;-278,256261;0;-278,256261;0;0
21/10/09;118,699366;1;118,699366;1;0;140,492445;1;140,492445;1;0
22/10/09;116,177766;1;116,177766;1;0;156,307448;1;156,307448;1;0
23/10/09;55,614407;0;55,614407;0;0;-59,586864;0;-59,586864;0;0
24/10/09;0;0;0;0;0;0;0;0;0;0
25/10/09;0;0;0;0;0;0;0;0;0;0
26/10/09;-186,928278;0;-186,928278;0;0;-274,426621;0;-274,426621;0;0
27/10/09;-260,416667;0;-260,416667;0;0;-200,320513;0;-200,320513;0;0
28/10/09;-401,731368;0;-401,731368;0;0;-742,594346;0;-660;0;1
29/10/09;91,802934;1;91,802934;1;0;131,441495;1;131,441495;1;0
30/10/09;107,128644;1;107,128644;1;0;146,850289;1;146,850289;1;0
31/10/09;0;0;0;0;0;0;0;0;0;0
01/11/09;0;0;0;0;0;0;0;0;0;0
02/11/09;131,777723;1;131,777723;1;0;184,60968;1;184,60968;1;0
03/11/09;129,210177;1;129,210177;1;0;177,977103;1;177,977103;1;0
04/11/09;133,031586;1;133,031586;1;0;189,602638;1;189,602638;1;0
05/11/09;121,370595;1;121,370595;1;0;169,745291;1;169,745291;1;0
06/11/09;-53,75603;0;-53,75603;0;0;-53,75603;0;-53,75603;0;0
07/11/09;0;0;0;0;0;0;0;0;0;0
08/11/09;0;0;0;0;0;0;0;0;0;0
09/11/09;-126,170126;0;-126,170126;0;0;-199,430199;0;-199,430199;0;0
10/11/09;85,458666;1;85,458666;1;0;89,460419;1;89,460419;1;0
11/11/09;78,289096;1;78,289096;1;0;79,611404;1;79,611404;1;0
12/11/09;-227,303477;0;-227,303477;0;0;-304,4243;0;-304,4243;0;0
13/11/09;81,662589;1;81,662589;1;0;83,801461;1;83,801461;1;0
14/11/09;0;0;0;0;0;0;0;0;0;0
15/11/09;0;0;0;0;0;0;0;0;0;0
16/11/09;85,964699;1;85,964699;1;0;94,159812;1;94,159812;1;0
17/11/09;-164,746852;0;-164,746852;0;0;-56,255023;0;-56,255023;0;0
18/11/09;84,564736;1;84,564736;1;0;103,110409;1;103,110409;1;0
19/11/09;-143,110263;0;-143,110263;0;0;-89,955022;0;-89,955022;0;0
20/11/09;-238,193018;0;-238,193018;0;0;-254,620123;0;-254,620123;0;0
21/11/09;0;0;0;0;0;0;0;0;0;0
22/11/09;0;0;0;0;0;0;0;0;0;0
23/11/09;91,408797;1;91,408797;1;0;104,819099;1;104,819099;1;0
24/11/09;98,332111;1;98,332111;1;0;94,682404;1;94,682404;1;0
25/11/09;-106,615637;0;-106,615637;0;0;12,301804;0;12,301804;0;0
26/11/09;-369,243535;0;-369,243535;0;0;-323,606693;0;-323,606693;0;0
27/11/09;111,365441;1;111,365441;1;0;108,390575;1;108,390575;1;0
28/11/09;0;0;0;0;0;0;0;0;0;0
29/11/09;0;0;0;0;0;0;0;0;0;0
30/11/09;196,785473;1;196,785473;1;0;191,969255;1;191,969255;1;0
31/11/2009;0;0;0;0;0;0;0;0;0;0
01/12/09;101,920301;1;101,920301;1;0;103,961955;1;103,961955;1;0
02/12/09;-169,025697;0;-169,025697;0;0;-226,741789;0;-226,741789;0;0
03/12/09;-226,648352;0;-226,648352;0;0;-222,527473;0;-222,527473;0;0
04/12/09;94,568449;1;94,568449;1;0;107,226763;1;107,226763;1;0
05/12/09;0;0;0;0;0;0;0;0;0;0
06/12/09;0;0;0;0;0;0;0;0;0;0
07/12/09;-100,699301;0;-100,699301;0;0;114,657335;1;114,657335;1;0
08/12/09;99,541509;1;99,541509;1;0;125,373553;1;125,373553;1;0
09/12/09;101,360832;1;101,360832;1;0;134,556869;1;134,556869;1;0
10/12/09;-144,707828;0;-144,707828;0;0;-99,228225;0;-99,228225;0;0
11/12/09;86,393826;1;86,393826;1;0;124,351372;1;124,351372;1;0
12/12/09;0;0;0;0;0;0;0;0;0;0
13/12/09;0;0;0;0;0;0;0;0;0;0
14/12/09;80,919978;1;80,919978;1;0;111,038311;1;111,038311;1;0
15/12/09;-99,461252;0;-99,461252;0;0;-91,172814;0;-91,172814;0;0
16/12/09;70,069443;1;70,069443;1;0;85,066718;1;85,066718;1;0
17/12/09;-151,408944;0;-151,408944;0;0;-159,820552;0;-159,820552;0;0
18/12/09;72,355133;1;72,355133;1;0;85,10629;1;85,10629;1;0
19/12/09;0;0;0;0;0;0;0;0;0;0
20/12/09;0;0;0;0;0;0;0;0;0;0
21/12/09;70,907822;1;70,907822;1;0;-139,731828;0;-139,731828;0;0
22/12/09;62,97247;1;62,97247;1;0;77,431565;1;77,431565;1;0
23/12/09;71,619114;1;71,619114;1;0;88,167681;1;88,167681;1;0
24/12/09;74,155689;1;74,155689;1;0;92,217569;1;92,217569;1;0
25/12/09;0;0;0;0;0;0;0;0;0;0
26/12/09;0;0;0;0;0;0;0;0;0;0
27/12/09;0;0;0;0;0;0;0;0;0;0
28/12/09;79,117081;1;79,117081;1;0;38,167939;0;38,167939;0;0
29/12/09;63,154984;1;63,154984;1;0;74,191306;1;74,191306;1;0
30/12/09;75,711249;1;75,711249;1;0;79,158254;1;79,158254;1;0
31/12/09;66,093831;1;66,093831;1;0;77,188265;1;77,188265;1;0
01/01/10;0;0;0;0;0;0;0;0;0;0
02/01/10;0;0;0;0;0;0;0;0;0;0
03/01/10;0;0;0;0;0;0;0;0;0;0
04/01/10;63,067026;1;63,067026;1;0;66,843288;1;66,843288;1;0
05/01/10;66,432408;1;66,432408;1;0;75,10012;1;75,10012;1;0
06/01/10;76,893241;1;76,893241;1;0;85,407741;1;85,407741;1;0
07/01/10;-211,611503;0;-211,611503;0;0;-207,542051;0;-207,542051;0;0
08/01/10;78,593947;1;78,593947;1;0;88,471461;1;88,471461;1;0
09/01/10;0;0;0;0;0;0;0;0;0;0
10/01/10;0;0;0;0;0;0;0;0;0;0
11/01/10;81,411634;1;81,411634;1;0;99,521427;1;99,521427;1;0
12/01/10;-40,431267;0;-40,431267;0;0;-149,595687;0;-149,595687;0;0
13/01/10;-72,88433;0;-72,88433;0;0;-48,589553;0;-48,589553;0;0
14/01/10;-72,590402;0;-72,590402;0;0;-68,557602;0;-68,557602;0;0
15/01/10;60,523733;1;60,523733;1;0;65,472127;1;65,472127;1;0
16/01/10;0;0;0;0;0;0;0;0;0;0
17/01/10;0;0;0;0;0;0;0;0;0;0
18/01/10;51,3254;1;51,3254;1;0;54,079374;1;54,079374;1;0
19/01/10;-97,257868;0;-97,257868;0;0;-48,628934;0;-48,628934;0;0
20/01/10;-305,574673;0;-305,574673;0;0;-284,927736;0;-284,927736;0;0
21/01/10;61,794129;1;61,794129;1;0;59,567904;1;59,567904;1;0
22/01/10;-138,190955;0;-138,190955;0;0;-255,443886;0;-255,443886;0;0
23/01/10;0;0;0;0;0;0;0;0;0;0
24/01/10;0;0;0;0;0;0;0;0;0;0
25/01/10;90,323254;1;90,323254;1;0;89,594138;1;89,594138;1;0
26/01/10;38,130208;0;38,130208;0;0;85,501154;1;85,501154;1;0
27/01/10;89,496395;1;89,496395;1;0;91,042713;1;91,042713;1;0
28/01/10;-240,134813;0;-240,134813;0;0;-294,902401;0;-294,902401;0;0
29/01/10;91,684704;1;91,684704;1;0;97,53849;1;97,53849;1;0
30/01/10;0;0;0;0;0;0;0;0;0;0
31/01/10;0;0;0;0;0;0;0;0;0;0
01/02/10;82,657413;1;82,657413;1;0;94,002441;1;94,002441;1;0
02/02/10;95,766803;1;95,766803;1;0;113,59198;1;113,59198;1;0
03/02/10;96,035529;1;96,035529;1;0;-218,916643;0;-218,916643;0;0
04/02/10;107,278169;1;107,278169;1;0;-306,739631;0;-306,739631;0;0
05/02/10;116,40609;1;116,40609;1;0;147,738321;1;147,738321;1;0
06/02/10;0;0;0;0;0;0;0;0;0;0
07/02/10;0;0;0;0;0;0;0;0;0;0
08/02/10;122,374135;1;122,374135;1;0;158,547156;1;158,547156;1;0
09/02/10;116,654273;1;116,654273;1;0;150,479432;1;150,479432;1;0
10/02/10;111,107631;1;111,107631;1;0;4,327755;0;4,327755;0;0
11/02/10;12,866333;0;12,866333;0;0;42,887777;0;42,887777;0;0
12/02/10;-107,5423;0;-107,5423;0;0;-68,827072;0;-68,827072;0;0
13/02/10;0;0;0;0;0;0;0;0;0;0
14/02/10;0;0;0;0;0;0;0;0;0;0
15/02/10;93,456801;1;93,456801;1;0;38,770821;0;38,770821;0;0
16/02/10;74,83695;1;74,83695;1;0;82,435685;1;82,435685;1;0
17/02/10;-139,968896;0;-139,968896;0;0;-165,417786;0;-165,417786;0;0
18/02/10;58,713122;1;58,713122;1;0;77,968605;1;77,968605;1;0
19/02/10;61,045221;1;61,045221;1;0;84,445646;1;84,445646;1;0
20/02/10;0;0;0;0;0;0;0;0;0;0
21/02/10;0;0;0;0;0;0;0;0;0;0
22/02/10;-59,82906;0;-59,82906;0;0;-34,188034;0;-34,188034;0;0
23/02/10;-425,773489;0;-425,773489;0;0;-574,794209;0;-574,794209;0;0
24/02/10;67,292866;1;67,292866;1;0;91,163201;1;91,163201;1;0
25/02/10;68,985877;1;68,985877;1;0;87,075635;1;87,075635;1;0
26/02/10;74,094161;1;74,094161;1;0;87,131812;1;87,131812;1;0
27/02/10;0;0;0;0;0;0;0;0;0;0
28/02/10;0;0;0;0;0;0;0;0;0;0
29/2/2010;0;0;0;0;0;0;0;0;0;0
30/2/2010;0;0;0;0;0;0;0;0;0;0
31/2/2010;0;0;0;0;0;0;0;0;0;0
01/03/10;-8,581236;0;-8,581236;0;0;-4,290618;0;-4,290618;0;0
02/03/10;96,595067;1;96,595067;1;0;110,498422;1;110,498422;1;0
03/03/10;-17,266187;0;-17,266187;0;0;-51,798561;0;-51,798561;0;0
04/03/10;95,210328;1;95,210328;1;0;105,242506;1;105,242506;1;0
05/03/10;92,017999;1;92,017999;1;0;105,367308;1;105,367308;1;0
06/03/10;0;0;0;0;0;0;0;0;0;0
07/03/10;0;0;0;0;0;0;0;0;0;0
08/03/10;132,535271;0;132,535271;0;0;-72,680633;0;-72,680633;0;0
09/03/10;82,27511;1;82,27511;1;0;92,749354;1;92,749354;1;0
10/03/10;83,845026;1;83,845026;1;0;105,63525;1;105,63525;1;0
11/03/10;75,475469;1;75,475469;1;0;99,984456;1;99,984456;1;0
12/03/10;73,460957;1;73,460957;1;0;88,01671;1;88,01671;1;0
13/03/10;0;0;0;0;0;0;0;0;0;0
14/03/10;0;0;0;0;0;0;0;0;0;0
15/03/10;-166,382253;0;-166,382253;0;0;-76,791809;0;-76,791809;0;0
16/03/10;72,990741;1;72,990741;1;0;78,191916;1;78,191916;1;0
17/03/10;74,352748;1;74,352748;1;0;78,810732;1;78,810732;1;0
18/03/10;81,021733;1;81,021733;1;0;79,223168;1;79,223168;1;0
19/03/10;-176,742881;0;-176,742881;0;0;-210,408192;0;-210,408192;0;0
20/03/10;0;0;0;0;0;0;0;0;0;0
21/03/10;0;0;0;0;0;0;0;0;0;0
22/03/10;-33,975085;0;-33,975085;0;0;-4,246886;0;-4,246886;0;0
23/03/10;93,302344;1;93,302344;1;0;93,617021;0;93,617021;0;0
24/03/10;-59,667566;0;-59,667566;0;0;-80,977412;0;-80,977412;0;0
25/03/10;79,781649;1;79,781649;1;0;-51,085568;0;-51,085568;0;0
26/03/10;-224,544556;0;-224,544556;0;0;-182,177659;0;-182,177659;0;0
27/03/10;0;0;0;0;0;0;0;0;0;0
28/03/10;0;0;0;0;0;0;0;0;0;0
29/03/10;74,266558;1;74,266558;1;0;84,125949;1;84,125949;1;0
30/03/10;63,657372;1;63,657372;1;0;69,564229;1;69,564229;1;0
31/03/10;8,46143;0;8,46143;0;0;38,076435;0;38,076435;0;0
01/04/10;61,894733;1;61,894733;1;0;70,494106;1;70,494106;1;0
02/04/10;-59,42275;0;-59,42275;0;0;-50,933786;0;-50,933786;0;0
03/04/10;0;0;0;0;0;0;0;0;0;0
04/04/10;0;0;0;0;0;0;0;0;0;0
05/04/10;17,043034;0;17,043034;0;0;-59,650618;0;-59,650618;0;0
06/04/10;-119,369049;0;-119,369049;0;0;47,787912;1;47,787912;1;0
07/04/10;47,342082;1;47,342082;1;0;52,350167;1;52,350167;1;0
08/04/10;51,547838;1;51,547838;1;0;57,314123;1;57,314123;1;0
09/04/10;54,869929;1;54,869929;1;0;62,232825;1;62,232825;1;0
10/04/10;0;0;0;0;0;0;0;0;0;0
11/04/10;0;0;0;0;0;0;0;0;0;0
12/04/10;66,350769;1;66,350769;1;0;-88,235294;0;-88,235294;0;0
13/04/10;-92,488789;0;-92,488789;0;0;-147,141256;0;-147,141256;0;0
14/04/10;71,887693;1;71,887693;1;0;77,669785;1;77,669785;1;0
15/04/10;-176,297747;0;-176,297747;0;0;-146,914789;0;-146,914789;0;0
16/04/10;69,307523;1;69,307523;1;0;75,815057;1;75,815057;1;0
17/04/10;0;0;0;0;0;0;0;0;0;0
18/04/10;0;0;0;0;0;0;0;0;0;0
19/04/10;69,756323;1;69,756323;1;0;78,945003;1;78,945003;1;0
20/04/10;65,784475;1;65,784475;1;0;75,090014;1;75,090014;1;0
21/04/10;-168,302945;0;-168,302945;0;0;-117,812062;0;-117,812062;0;0
22/04/10;-138,947368;0;-138,947368;0;0;-67,368421;0;-67,368421;0;0
23/04/10;68,625434;1;68,625434;1;0;68,359198;1;68,359198;1;0
24/04/10;0;0;0;0;0;0;0;0;0;0
25/04/10;0;0;0;0;0;0;0;0;0;0
26/04/10;67,883897;1;67,883897;1;0;69,142073;1;69,142073;1;0
27/04/10;77,291653;1;77,291653;1;0;78,010968;1;78,010968;1;0
28/04/10;90,931231;1;90,931231;1;0;98,894964;1;98,894964;1;0
29/04/10;94,716383;1;94,716383;1;0;109,226369;1;109,226369;1;0
30/04/10;92,670303;1;92,670303;1;0;106,882682;1;106,882682;1;0
31/4/2010;0;0;0;0;0;0;0;0;0;0
01/05/10;0;0;0;0;0;0;0;0;0;0
02/05/10;0;0;0;0;0;0;0;0;0;0
03/05/10;53,505282;0;53,505282;0;0;107,587738;1;107,587738;1;0
04/05/10;-206,072263;0;-206,072263;0;0;-354,444292;0;-354,444292;0;0
05/05/10;-157,960371;0;-157,960371;0;0;-207,842594;0;-207,842594;0;0
06/05/10;82,494906;1;82,494906;1;0;87,834063;1;87,834063;1;0
07/05/10;95,168138;1;95,168138;1;0;111,374386;1;111,374386;1;0
08/05/10;0;0;0;0;0;0;0;0;0;0
09/05/10;0;0;0;0;0;0;0;0;0;0
10/05/10;128,382109;0;128,382109;0;0;191,302482;1;191,302482;1;0
11/05/10;113,468509;1;113,468509;1;0;-54,287305;0;-54,287305;0;0
12/05/10;106,871459;1;106,871459;1;0;119,537366;1;119,537366;1;0
13/05/10;-45,941807;0;-45,941807;0;0;-154,531533;0;-154,531533;0;0
14/05/10;-92,553639;0;-92,553639;0;0;-277,660917;0;-277,660917;0;0
15/05/10;0;0;0;0;0;0;0;0;0;0
16/05/10;0;0;0;0;0;0;0;0;0;0
17/05/10;78,909257;1;78,909257;1;0;-166,833024;0;-166,833024;0;0
18/05/10;77,591064;1;77,591064;1;0;110,398534;1;110,398534;1;0
19/05/10;-805,983154;0;-630;0;1;-544,583212;0;-660;0;1
20/05/10;96,655126;1;96,655126;1;0;144,63435;1;144,63435;1;0
21/05/10;120,417065;1;120,417065;1;0;179,487705;1;179,487705;1;0
22/05/10;0;0;0;0;0;0;0;0;0;0
23/05/10;0;0;0;0;0;0;0;0;0;0
24/05/10;144,1616;1;144,1616;1;0;-182,168246;0;-182,168246;0;0
25/05/10;148,685238;1;148,685238;1;0;190,155358;1;190,155358;1;0
26/05/10;155,201655;1;155,201655;1;0;189,227178;1;189,227178;1;0
27/05/10;145,71614;1;145,71614;1;0;181,851661;1;181,851661;1;0
28/05/10;-144,991213;0;-144,991213;0;0;-193,321617;0;-193,321617;0;0
29/05/10;0;0;0;0;0;0;0;0;0;0
30/05/10;0;0;0;0;0;0;0;0;0;0
31/05/10;-242,006454;0;-242,006454;0;0;-110,002933;0;-110,002933;0;0
01/06/10;141,76908;1;141,76908;1;0;170,230503;1;170,230503;1;0
02/06/10;102,040816;0;102,040816;0;0;184,671422;1;184,671422;1;0
03/06/10;196,678322;0;196,678322;0;0;-139,86014;0;-139,86014;0;0
