tpa = 404, tpv=470;;;;;;;;;;
dP = -23, sl=40;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl;isTp;isSl;gain heure (16h);isTp;gain heure SL (17h);isTp;isSl
12/02/06;0;0;0;0;0;0;0;0;0;0
13/02/06;26,338894;0;26,338894;0;0;-4,389816;0;0;0;0
14/02/06;-118,490345;0;-60;0;1;-122,878877;0;0;0;0
15/02/06;101,082683;1;101,082683;1;0;84,96612;1;0;0;0
16/02/06;-52,662376;0;-60;1;1;-52,662376;0;0;0;0
17/02/06;21,907405;0;21,907405;0;0;4,381481;0;0;0;0
18/02/06;0;0;0;0;0;0;0;0;0;0
19/02/06;0;0;0;0;0;0;0;0;0;0
20/02/06;35,005834;0;35,005834;0;0;17,502917;0;0;0;0
21/02/06;26,327337;0;26,327337;0;0;-57,042563;0;0;0;0
22/02/06;-21,965149;0;-21,965149;0;0;-17,572119;0;0;0;0
23/02/06;61,565523;0;61,565523;0;0;39,577836;0;0;0;0
24/02/06;-39,694208;0;-39,694208;0;0;-26,462805;0;0;0;0
25/02/06;0;0;0;0;0;0;0;0;0;0
26/02/06;0;0;0;0;0;0;0;0;0;0
27/02/06;-17,618558;0;-17,618558;0;0;4,40464;0;0;0;0
28/02/06;64,166206;1;64,166206;1;0;61,240867;1;0;0;0
29/2/2006;0;0;0;0;0;0;0;0;0;0
30/2/2006;0;0;0;0;0;0;0;0;0;0
31/2/2006;0;0;0;0;0;0;0;0;0;0
01/03/06;-22,039377;0;-22,039377;0;0;-8,815751;0;0;0;0
02/03/06;-202,405397;0;-60;0;1;-149,603989;0;0;0;0
03/03/06;84,038111;1;84,038111;1;0;80,519837;1;0;0;0
04/03/06;0;0;0;0;0;0;0;0;0;0
05/03/06;0;0;0;0;0;0;0;0;0;0
06/03/06;-17,497813;0;-17,497813;0;0;-39,370079;0;0;0;0
07/03/06;21,888224;0;21,888224;0;0;-26,265869;0;0;0;0
08/03/06;-92,02454;0;-60;0;1;-74,496056;0;0;0;0
09/03/06;47,98604;0;47,98604;0;0;82,391293;1;0;0;0
10/03/06;-104,895105;0;-60;0;1;-91,783217;0;0;0;0
11/03/06;0;0;0;0;0;0;0;0;0;0
12/03/06;0;0;0;0;0;0;0;0;0;0
13/03/06;106,874361;1;106,874361;1;0;86,33583;1;0;0;0
14/03/06;86,918731;0;86,918731;0;0;65,189048;0;0;0;0
15/03/06;-47,881602;0;-47,881602;0;0;-26,117237;0;0;0;0
16/03/06;-134,821687;0;-60;0;1;-130,472601;0;0;0;0
17/03/06;-34,607066;0;-60;0;1;-38,932949;0;0;0;0
18/03/06;0;0;0;0;0;0;0;0;0;0
19/03/06;0;0;0;0;0;0;0;0;0;0
20/03/06;12,97765;0;12,97765;0;0;-8,651766;0;0;0;0
21/03/06;88,996029;1;88,996029;1;0;76,980871;1;0;0;0
22/03/06;30,390738;0;30,390738;0;0;47,756874;0;0;0;0
23/03/06;88,328533;1;88,328533;1;0;56,333959;0;0;0;0
24/03/06;4,341534;0;4,341534;0;0;77,262843;1;0;0;0
25/03/06;0;0;0;0;0;0;0;0;0;0
26/03/06;0;0;0;0;0;0;0;0;0;0
27/03/06;65,264685;0;65,264685;0;0;52,211748;0;0;0;0
28/03/06;-82,776648;0;-60;0;1;-82,776648;0;0;0;0
29/03/06;-139,130435;0;-60;0;1;-95,652174;0;0;0;0
30/03/06;-47,529886;0;-60;0;1;-56,171684;0;0;0;0
31/03/06;-47,338976;0;-60;0;1;-17,214173;0;0;0;0
01/04/06;0;0;0;0;0;0;0;0;0;0
02/04/06;0;0;0;0;0;0;0;0;0;0
03/04/06;17,199369;0;17,199369;0;0;-34,398739;0;0;0;0
04/04/06;-25,799054;0;-25,799054;0;0;-30,098896;0;0;0;0
05/04/06;-159,071367;0;-60;0;1;-176,268272;0;0;0;0
06/04/06;110,764854;1;110,764854;1;0;98,590541;1;0;0;0
07/04/06;-34,453058;0;-34,453058;0;0;0;0;0;0;0
08/04/06;0;0;0;0;0;0;0;0;0;0
09/04/06;0;0;0;0;0;0;0;0;0;0
10/04/06;30,259366;0;30,259366;0;0;21,613833;0;0;0;0
11/04/06;60,353499;0;-60;0;1;73,286392;0;0;0;0
12/04/06;121,270804;1;121,270804;1;1;119,224077;1;0;0;0
13/04/06;-4,342791;0;-4,342791;0;0;8,685582;0;0;0;0
14/04/06;-4,339022;0;-4,339022;0;0;0;0;0;0;0
15/04/06;0;0;0;0;0;0;0;0;0;0
16/04/06;0;0;0;0;0;0;0;0;0;0
17/04/06;0;0;0;0;0;43,308792;0;0;0;0
18/04/06;4,340906;0;-60;0;1;-8,681812;0;0;0;0
19/04/06;73,531879;1;73,531879;1;0;78,750667;1;0;0;0
20/04/06;-91,251448;0;-60;1;1;-86,906141;0;0;0;0
21/04/06;-69,434399;0;-60;0;1;-69,434399;0;0;0;0
22/04/06;0;0;0;0;0;0;0;0;0;0
23/04/06;0;0;0;0;0;0;0;0;0;0
24/04/06;-51,98556;0;-60;0;1;0;0;0;0;0
25/04/06;-60,588575;0;-60;0;1;-8,655511;0;0;0;0
26/04/06;-30,194105;0;-60;0;1;-51,761323;0;0;0;0
27/04/06;91,353823;1;91,353823;1;0;86,114231;1;0;0;0
28/04/06;91,71909;1;91,71909;1;0;87,003376;1;0;0;0
29/04/06;0;0;0;0;0;0;0;0;0;0
30/04/06;0;0;0;0;0;0;0;0;0;0
31/4/2006;0;0;0;0;0;0;0;0;0;0
01/05/06;-99,710983;0;-60;0;1;-121,387283;0;0;0;0
02/05/06;110,9471;1;110,9471;1;1;102,867481;1;0;0;0
03/05/06;-17,495262;0;-17,495262;0;0;34,990523;0;0;0;0
04/05/06;142,757398;1;142,757398;1;0;126,117465;1;0;0;0
05/05/06;-4,378284;0;-60;0;1;-4,378284;0;0;0;0
06/05/06;0;0;0;0;0;0;0;0;0;0
07/05/06;0;0;0;0;0;0;0;0;0;0
08/05/06;13,140604;0;13,140604;0;0;39,421813;0;0;0;0
09/05/06;-43,898156;0;-60;0;1;-17,559263;0;0;0;0
10/05/06;-114,068441;0;-60;0;1;-127,230184;0;0;0;0
11/05/06;107,71743;1;107,71743;1;0;104,120048;1;0;0;0
