!!!! ATTENTION !!!! : La journée affiche par default une vente

strategie: MAX
dP= -112, tpa= 304, tpv=362

gain total;meilleur slA;meilleur slV
15686.91;210;10

date;type;gain;isSl;isTp
7/5/2012;V;-30.00;1;0
8/5/2012;V;-30.00;1;0
9/5/2012;V;-30.00;1;0
10/5/2012;V;-30.00;1;0
11/5/2012;V;-30.00;1;0
12/5/2012;V;0.00;0;0
13/5/2012;V;0.00;0;0
14/5/2012;V;113.69;0;1
15/5/2012;V;-30.00;1;0
16/5/2012;V;-30.00;1;0
17/5/2012;V;128.40;0;1
18/5/2012;V;-30.00;1;0
19/5/2012;V;0.00;0;0
20/5/2012;V;0.00;0;0
21/5/2012;V;-30.00;1;0
22/5/2012;V;-30.00;1;0
23/5/2012;V;139.56;0;1
24/5/2012;V;152.20;0;1
25/5/2012;V;-30.00;1;0
26/5/2012;V;0.00;0;0
27/5/2012;V;0.00;0;0
28/5/2012;V;166.32;0;1
29/5/2012;V;-30.00;1;0
30/5/2012;V;178.32;0;1
31/5/2012;V;-30.00;1;0
1/6/2012;V;-30.00;1;0
2/6/2012;V;0.00;0;0
3/6/2012;V;0.00;0;0
4/6/2012;V;-30.00;1;0
5/6/2012;V;194.43;0;1
6/6/2012;V;-30.00;1;0
7/6/2012;V;-30.00;1;0
8/6/2012;V;46.81;0;0
9/6/2012;V;0.00;0;0
10/6/2012;V;0.00;0;0
11/6/2012;V;150.45;0;1
12/6/2012;V;-30.00;1;0
13/6/2012;V;-30.00;1;0
14/6/2012;V;-30.00;1;0
15/6/2012;V;-30.00;1;0
16/6/2012;V;0.00;0;0
17/6/2012;V;0.00;0;0
18/6/2012;V;-30.00;1;0
19/6/2012;V;-30.00;1;0
20/6/2012;V;-30.00;1;0
21/6/2012;V;-30.00;1;0
22/6/2012;V;-30.00;1;0
23/6/2012;V;0.00;0;0
24/6/2012;V;0.00;0;0
25/6/2012;V;66.93;0;0
26/6/2012;V;-30.00;1;0
27/6/2012;V;87.17;0;0
28/6/2012;V;119.25;0;1
29/6/2012;V;-30.00;1;0
30/6/2012;V;0.00;0;0
31/6/2012;V;0.00;0;0
1/7/2012;V;0.00;0;0
2/7/2012;V;-30.00;1;0
3/7/2012;V;-30.00;1;0
4/7/2012;V;161.42;0;1
5/7/2012;V;171.49;0;1
6/7/2012;V;-30.00;1;0
7/7/2012;V;0.00;0;0
8/7/2012;V;0.00;0;0
9/7/2012;V;-30.00;1;0
10/7/2012;V;-30.00;1;0
11/7/2012;V;-30.00;1;0
12/7/2012;V;66.74;0;0
13/7/2012;V;-30.00;1;0
14/7/2012;V;0.00;0;0
15/7/2012;V;0.00;0;0
16/7/2012;V;-30.00;1;0
17/7/2012;V;-30.00;1;0
18/7/2012;V;55.19;0;0
19/7/2012;V;-30.00;1;0
20/7/2012;V;-30.00;1;0
21/7/2012;V;0.00;0;0
22/7/2012;V;0.00;0;0
23/7/2012;V;-30.00;1;0
24/7/2012;V;-30.00;1;0
25/7/2012;V;-30.00;1;0
26/7/2012;V;-30.00;1;0
27/7/2012;V;-30.00;1;0
28/7/2012;V;0.00;0;0
29/7/2012;V;0.00;0;0
30/7/2012;V;-30.00;1;0
31/7/2012;V;-30.00;1;0
1/8/2012;V;-30.00;1;0
2/8/2012;V;-30.00;1;0
3/8/2012;V;-30.00;1;0
4/8/2012;V;0.00;0;0
5/8/2012;V;0.00;0;0
6/8/2012;V;-30.00;1;0
7/8/2012;V;-30.00;1;0
8/8/2012;V;-30.00;1;0
9/8/2012;V;160.29;0;1
10/8/2012;V;-30.00;1;0
11/8/2012;V;0.00;0;0
12/8/2012;V;0.00;0;0
13/8/2012;V;-30.00;1;0
14/8/2012;V;-30.00;1;0
15/8/2012;V;153.79;0;1
16/8/2012;V;-30.00;1;0
17/8/2012;V;181.85;0;1
18/8/2012;V;0.00;0;0
19/8/2012;V;0.00;0;0
20/8/2012;V;34.72;0;0
21/8/2012;V;-30.00;1;0
22/8/2012;V;-30.00;1;0
23/8/2012;V;-30.00;1;0
24/8/2012;V;158.92;0;1
25/8/2012;V;0.00;0;0
26/8/2012;V;0.00;0;0
27/8/2012;V;-30.00;1;0
28/8/2012;V;-30.00;1;0
29/8/2012;V;-30.00;1;0
30/8/2012;V;-30.00;1;0
31/8/2012;V;-30.00;1;0
1/9/2012;V;0.00;0;0
2/9/2012;V;0.00;0;0
3/9/2012;V;-30.00;1;0
4/9/2012;V;124.75;0;1
5/9/2012;V;-30.00;1;0
6/9/2012;V;-30.00;1;0
7/9/2012;V;-30.00;1;0
8/9/2012;V;0.00;0;0
9/9/2012;V;0.00;0;0
10/9/2012;V;-30.00;1;0
11/9/2012;V;-30.00;1;0
12/9/2012;V;-30.00;1;0
13/9/2012;V;-30.00;1;0
14/9/2012;V;-30.00;1;0
15/9/2012;V;0.00;0;0
16/9/2012;V;0.00;0;0
17/9/2012;V;-30.00;1;0
18/9/2012;V;-30.00;1;0
19/9/2012;V;126.34;0;1
20/9/2012;V;-30.00;1;0
21/9/2012;V;-30.00;1;0
22/9/2012;V;0.00;0;0
23/9/2012;V;0.00;0;0
24/9/2012;V;-30.00;1;0
25/9/2012;V;-30.00;1;0
26/9/2012;V;-30.00;1;0
27/9/2012;V;135.75;0;1
28/9/2012;V;-30.00;1;0
29/9/2012;V;0.00;0;0
30/9/2012;V;0.00;0;0
31/9/2012;V;0.00;0;0
1/10/2012;V;-30.00;1;0
2/10/2012;V;-30.00;1;0
3/10/2012;V;-30.00;1;0
4/10/2012;V;-30.00;1;0
5/10/2012;V;-30.00;1;0
6/10/2012;V;0.00;0;0
7/10/2012;V;0.00;0;0
8/10/2012;V;29.34;0;0
9/10/2012;V;129.36;0;1
10/10/2012;V;-30.00;1;0
11/10/2012;V;-30.00;1;0
12/10/2012;V;-30.00;1;0
13/10/2012;V;0.00;0;0
14/10/2012;V;0.00;0;0
15/10/2012;V;-30.00;1;0
16/10/2012;V;-30.00;1;0
17/10/2012;V;-30.00;1;0
18/10/2012;V;-30.00;1;0
19/10/2012;V;-30.00;1;0
20/10/2012;V;0.00;0;0
21/10/2012;V;0.00;0;0
22/10/2012;V;-30.00;1;0
23/10/2012;V;100.40;0;1
24/10/2012;V;107.04;0;1
25/10/2012;V;-30.00;1;0
26/10/2012;V;-30.00;1;0
27/10/2012;V;0.00;0;0
28/10/2012;V;0.00;0;0
29/10/2012;V;-30.00;1;0
30/10/2012;V;-30.00;1;0
31/10/2012;V;-30.00;1;0
1/11/2012;V;-30.00;1;0
2/11/2012;V;111.46;0;1
3/11/2012;V;0.00;0;0
4/11/2012;V;0.00;0;0
5/11/2012;V;-30.00;1;0
6/11/2012;V;-30.00;1;0
7/11/2012;V;113.07;0;1
8/11/2012;V;59.92;0;0
9/11/2012;V;113.79;0;1
10/11/2012;V;0.00;0;0
11/11/2012;V;0.00;0;0
12/11/2012;V;-30.00;1;0
13/11/2012;V;-30.00;1;0
14/11/2012;V;-30.00;1;0
15/11/2012;V;-30.00;1;0
16/11/2012;V;93.79;0;1
17/11/2012;V;0.00;0;0
18/11/2012;V;0.00;0;0
19/11/2012;V;-30.00;1;0
20/11/2012;V;-30.00;1;0
21/11/2012;V;-30.00;1;0
22/11/2012;V;-30.00;1;0
23/11/2012;V;-30.00;1;0
24/11/2012;V;0.00;0;0
25/11/2012;V;0.00;0;0
26/11/2012;V;10.87;0;0
27/11/2012;V;101.20;0;1
28/11/2012;V;-30.00;1;0
29/11/2012;V;-30.00;1;0
30/11/2012;V;105.17;0;1
31/11/2012;V;0.00;0;0
1/12/2012;V;0.00;0;0
2/12/2012;V;0.00;0;0
3/12/2012;V;-30.00;1;0
4/12/2012;V;-30.00;1;0
5/12/2012;V;96.92;0;1
6/12/2012;V;-30.00;1;0
7/12/2012;V;118.83;0;1
8/12/2012;V;0.00;0;0
9/12/2012;V;0.00;0;0
10/12/2012;V;-30.00;1;0
11/12/2012;V;-30.00;1;0
12/12/2012;V;-30.00;1;0
13/12/2012;V;-30.00;1;0
14/12/2012;V;-30.00;1;0
15/12/2012;V;0.00;0;0
16/12/2012;V;0.00;0;0
17/12/2012;V;-30.00;1;0
18/12/2012;V;-30.00;1;0
19/12/2012;V;-30.00;1;0
20/12/2012;V;-30.00;1;0
21/12/2012;V;-30.00;1;0
22/12/2012;V;0.00;0;0
23/12/2012;V;0.00;0;0
24/12/2012;V;-30.00;1;0
25/12/2012;V;0.00;0;0
26/12/2012;V;-30.00;1;0
27/12/2012;V;-30.00;1;0
28/12/2012;V;128.74;0;1
29/12/2012;V;0.00;0;0
30/12/2012;V;0.00;0;0
31/12/2012;V;-30.00;1;0
1/1/2013;V;0.00;0;0
2/1/2013;V;-30.00;1;0
3/1/2013;V;-30.00;1;0
4/1/2013;V;-30.00;1;0
5/1/2013;V;0.00;0;0
6/1/2013;V;0.00;0;0
7/1/2013;V;-30.00;1;0
8/1/2013;V;-30.00;1;0
9/1/2013;V;-30.00;1;0
10/1/2013;V;-30.00;1;0
11/1/2013;V;-30.00;1;0
12/1/2013;V;0.00;0;0
13/1/2013;V;0.00;0;0
14/1/2013;V;13.01;0;0
15/1/2013;V;-30.00;1;0
16/1/2013;V;-30.00;1;0
17/1/2013;V;-30.00;1;0
18/1/2013;V;134.55;0;1
19/1/2013;V;0.00;0;0
20/1/2013;V;0.00;0;0
21/1/2013;V;18.02;0;0
22/1/2013;V;125.37;0;1
23/1/2013;V;-30.00;1;0
24/1/2013;V;-30.00;1;0
25/1/2013;V;-30.00;1;0
26/1/2013;V;0.00;0;0
27/1/2013;V;0.00;0;0
28/1/2013;V;-30.00;1;0
29/1/2013;V;-30.00;1;0
30/1/2013;V;-30.00;1;0
31/1/2013;V;-30.00;1;0
1/2/2013;V;-30.00;1;0
2/2/2013;V;0.00;0;0
3/2/2013;V;0.00;0;0
4/2/2013;V;128.09;0;1
5/2/2013;V;-30.00;1;0
6/2/2013;V;37.21;0;0
7/2/2013;V;-30.00;1;0
8/2/2013;V;-30.00;1;0
9/2/2013;V;0.00;0;0
10/2/2013;V;0.00;0;0
11/2/2013;V;-30.00;1;0
12/2/2013;V;-30.00;1;0
13/2/2013;V;-30.00;1;0
14/2/2013;V;-30.00;1;0
15/2/2013;V;159.28;0;1
16/2/2013;V;0.00;0;0
17/2/2013;V;0.00;0;0
18/2/2013;V;-30.00;1;0
19/2/2013;V;-30.00;1;0
20/2/2013;V;-30.00;1;0
21/2/2013;V;124.60;0;1
22/2/2013;V;-30.00;1;0
23/2/2013;V;0.00;0;0
24/2/2013;V;0.00;0;0
25/2/2013;V;-30.00;1;0
26/2/2013;A;135.37;0;1
27/2/2013;V;-30.00;1;0
28/2/2013;V;147.60;0;1
29/2/2013;V;0.00;0;0
30/2/2013;V;0.00;0;0
31/2/2013;V;0.00;0;0
1/3/2013;V;-30.00;1;0
2/3/2013;V;0.00;0;0
3/3/2013;V;0.00;0;0
4/3/2013;V;29.52;0;0
5/3/2013;V;-30.00;1;0
6/3/2013;V;-30.00;1;0
7/3/2013;V;-30.00;1;0
8/3/2013;V;-30.00;1;0
9/3/2013;V;0.00;0;0
10/3/2013;V;0.00;0;0
11/3/2013;V;-20.99;0;0
12/3/2013;V;-30.00;1;0
13/3/2013;V;151.54;0;1
14/3/2013;V;-30.00;1;0
15/3/2013;V;-30.00;1;0
16/3/2013;V;0.00;0;0
17/3/2013;V;0.00;0;0
18/3/2013;V;-30.00;1;0
19/3/2013;V;-30.00;1;0
20/3/2013;V;-30.00;1;0
21/3/2013;V;65.88;0;0
22/3/2013;V;-30.00;1;0
23/3/2013;V;0.00;0;0
24/3/2013;V;0.00;0;0
25/3/2013;V;-30.00;1;0
26/3/2013;V;-30.00;1;0
27/3/2013;V;-30.00;1;0
28/3/2013;V;-30.00;1;0
29/3/2013;V;-30.00;1;0
30/3/2013;V;0.00;0;0
31/3/2013;V;0.00;0;0
1/4/2013;V;-30.00;1;0
2/4/2013;V;-30.00;1;0
3/4/2013;V;-30.00;1;0
4/4/2013;V;101.63;0;1
5/4/2013;V;-30.00;1;0
6/4/2013;V;0.00;0;0
7/4/2013;V;0.00;0;0
8/4/2013;V;-30.00;1;0
9/4/2013;V;-30.00;1;0
10/4/2013;V;-30.00;1;0
11/4/2013;V;-30.00;1;0
12/4/2013;V;137.98;0;1
13/4/2013;V;0.00;0;0
14/4/2013;V;0.00;0;0
15/4/2013;V;-30.00;1;0
16/4/2013;V;-30.00;1;0
17/4/2013;V;-30.00;1;0
18/4/2013;V;-30.00;1;0
19/4/2013;V;-30.00;1;0
20/4/2013;V;0.00;0;0
21/4/2013;V;0.00;0;0
22/4/2013;V;34.44;0;0
23/4/2013;V;-30.00;1;0
24/4/2013;V;-30.00;1;0
25/4/2013;V;-30.00;1;0
26/4/2013;V;-30.00;1;0
27/4/2013;V;0.00;0;0
28/4/2013;V;0.00;0;0
29/4/2013;V;-30.00;1;0
30/4/2013;V;-30.00;1;0
31/4/2013;V;0.00;0;0
1/5/2013;V;-30.00;1;0
2/5/2013;V;-30.00;1;0
3/5/2013;V;-30.00;1;0
4/5/2013;V;0.00;0;0
5/5/2013;V;0.00;0;0
6/5/2013;V;-30.00;1;0
7/5/2013;V;-30.00;1;0
8/5/2013;V;-30.00;1;0
9/5/2013;V;-30.00;1;0
10/5/2013;V;182.24;0;1
11/5/2013;V;0.00;0;0
12/5/2013;V;0.00;0;0
13/5/2013;V;-30.00;1;0
14/5/2013;V;-30.00;1;0
15/5/2013;V;-30.00;1;0
16/5/2013;V;-30.00;1;0
17/5/2013;V;-30.00;1;0
18/5/2013;V;0.00;0;0
19/5/2013;V;0.00;0;0
20/5/2013;V;-30.00;1;0
21/5/2013;V;-30.00;1;0
22/5/2013;V;-30.00;1;0
23/5/2013;V;-30.00;1;0
24/5/2013;V;-30.00;1;0
25/5/2013;V;0.00;0;0
26/5/2013;V;0.00;0;0
27/5/2013;V;-30.00;1;0
28/5/2013;V;-30.00;1;0
29/5/2013;V;-30.00;1;0
30/5/2013;V;-30.00;1;0
31/5/2013;V;158.32;0;1
1/6/2013;V;0.00;0;0
2/6/2013;V;0.00;0;0
3/6/2013;V;-30.00;1;0
4/6/2013;V;-30.00;1;0
5/6/2013;V;-30.00;1;0
6/6/2013;V;-30.00;1;0
7/6/2013;V;-30.00;1;0
8/6/2013;V;0.00;0;0
9/6/2013;V;0.00;0;0
10/6/2013;V;-30.00;1;0
11/6/2013;V;-30.00;1;0
12/6/2013;V;-30.00;1;0
13/6/2013;V;137.27;0;1
14/6/2013;V;-30.00;1;0
15/6/2013;V;0.00;0;0
16/6/2013;V;0.00;0;0
17/6/2013;V;-30.00;1;0
18/6/2013;V;-30.00;1;0
19/6/2013;V;-0.22;0;0
20/6/2013;A;-68.63;0;0
21/6/2013;V;82.17;0;1
22/6/2013;V;0.00;0;0
23/6/2013;V;0.00;0;0
24/6/2013;V;-30.00;1;0
25/6/2013;V;99.08;0;1
26/6/2013;V;105.08;0;1
27/6/2013;V;-30.00;1;0
28/6/2013;V;-30.00;1;0
29/6/2013;V;0.00;0;0
30/6/2013;V;0.00;0;0
31/6/2013;V;0.00;0;0
1/7/2013;V;-30.00;1;0
2/7/2013;V;120.36;0;1
3/7/2013;V;122.97;0;1
4/7/2013;V;-30.00;1;0
5/7/2013;V;153.62;0;1
6/7/2013;V;0.00;0;0
7/7/2013;V;0.00;0;0
8/7/2013;V;-30.00;1;0
9/7/2013;V;165.38;0;1
10/7/2013;V;-30.00;1;0
11/7/2013;V;-30.00;1;0
12/7/2013;V;140.02;0;1
13/7/2013;V;0.00;0;0
14/7/2013;V;0.00;0;0
15/7/2013;V;-30.00;1;0
16/7/2013;V;-30.00;1;0
17/7/2013;V;-30.00;1;0
18/7/2013;V;-30.00;1;0
19/7/2013;V;-6.39;0;0
20/7/2013;V;0.00;0;0
21/7/2013;V;0.00;0;0
22/7/2013;V;-30.00;1;0
23/7/2013;V;-30.00;1;0
24/7/2013;V;-30.00;1;0
25/7/2013;V;-30.00;1;0
26/7/2013;V;-30.00;1;0
27/7/2013;V;0.00;0;0
28/7/2013;V;0.00;0;0
29/7/2013;V;-30.00;1;0
30/7/2013;V;-30.00;1;0
31/7/2013;V;-30.00;1;0
1/8/2013;V;120.73;0;1
2/8/2013;V;-30.00;1;0
3/8/2013;V;0.00;0;0
4/8/2013;V;0.00;0;0
5/8/2013;V;-30.00;1;0
6/8/2013;V;-30.00;1;0
7/8/2013;V;-30.00;1;0
8/8/2013;V;-30.00;1;0
9/8/2013;V;111.38;0;0
10/8/2013;V;0.00;0;0
11/8/2013;V;0.00;0;0
12/8/2013;V;14.19;0;0
13/8/2013;V;115.74;0;1
14/8/2013;V;-30.00;1;0
15/8/2013;V;101.65;0;1
16/8/2013;V;-30.00;1;0
17/8/2013;V;0.00;0;0
18/8/2013;V;0.00;0;0
19/8/2013;V;-30.00;1;0
20/8/2013;V;-30.00;1;0
21/8/2013;V;112.62;0;1
22/8/2013;V;-30.00;1;0
23/8/2013;V;-30.00;1;0
24/8/2013;V;0.00;0;0
25/8/2013;V;0.00;0;0
26/8/2013;V;-30.00;1;0
27/8/2013;V;-30.00;1;0
28/8/2013;V;109.78;0;1
29/8/2013;V;96.98;0;0
30/8/2013;V;-30.00;1;0
31/8/2013;V;0.00;0;0
1/9/2013;V;0.00;0;0
2/9/2013;V;61.06;0;0
3/9/2013;V;-30.00;1;0
4/9/2013;V;-30.00;1;0
5/9/2013;V;-30.00;1;0
6/9/2013;V;-30.00;1;0
7/9/2013;V;0.00;0;0
8/9/2013;V;0.00;0;0
9/9/2013;V;-30.00;1;0
10/9/2013;V;-30.00;1;0
11/9/2013;V;-30.00;1;0
12/9/2013;V;-30.00;1;0
13/9/2013;V;-30.00;1;0
14/9/2013;V;0.00;0;0
15/9/2013;V;0.00;0;0
16/9/2013;V;-30.00;1;0
17/9/2013;V;-30.00;1;0
18/9/2013;V;15.50;0;0
19/9/2013;V;-30.00;1;0
20/9/2013;V;-30.00;1;0
21/9/2013;V;0.00;0;0
22/9/2013;V;0.00;0;0
23/9/2013;V;62.86;0;1
24/9/2013;V;-30.00;1;0
25/9/2013;V;-30.00;1;0
26/9/2013;V;86.32;0;1
27/9/2013;V;-30.00;1;0
28/9/2013;V;0.00;0;0
29/9/2013;V;0.00;0;0
30/9/2013;V;-30.00;1;0
31/9/2013;V;0.00;0;0
1/10/2013;V;110.02;0;1
2/10/2013;V;-30.00;1;0
3/10/2013;V;-30.00;1;0
4/10/2013;V;88.76;0;0
5/10/2013;V;0.00;0;0
6/10/2013;V;0.00;0;0
7/10/2013;V;-30.00;1;0
8/10/2013;V;-30.00;1;0
9/10/2013;V;91.53;0;1
10/10/2013;V;-30.00;1;0
11/10/2013;V;-30.00;1;0
12/10/2013;V;0.00;0;0
13/10/2013;V;0.00;0;0
14/10/2013;V;-30.00;1;0
15/10/2013;V;84.78;0;1
16/10/2013;V;-30.00;1;0
17/10/2013;V;-30.00;1;0
18/10/2013;V;-30.00;1;0
19/10/2013;V;0.00;0;0
20/10/2013;V;0.00;0;0
21/10/2013;V;20.40;0;0
22/10/2013;V;-30.00;1;0
23/10/2013;V;-30.00;1;0
24/10/2013;V;90.22;0;1
25/10/2013;V;-30.00;1;0
26/10/2013;V;0.00;0;0
27/10/2013;V;0.00;0;0
28/10/2013;V;43.45;0;0
29/10/2013;V;-30.00;1;0
30/10/2013;V;-30.00;1;0
31/10/2013;V;-30.00;1;0
1/11/2013;V;107.18;0;1
2/11/2013;V;0.00;0;0
3/11/2013;V;0.00;0;0
4/11/2013;V;-30.00;1;0
5/11/2013;V;-30.00;1;0
6/11/2013;V;-30.00;1;0
7/11/2013;V;99.65;0;1
8/11/2013;V;-30.00;1;0
9/11/2013;V;0.00;0;0
10/11/2013;V;0.00;0;0
11/11/2013;V;-30.00;1;0
12/11/2013;V;-30.00;1;0
13/11/2013;V;-30.00;1;0
14/11/2013;V;-30.00;1;0
15/11/2013;V;-30.00;1;0
16/11/2013;V;0.00;0;0
17/11/2013;V;0.00;0;0
18/11/2013;V;-30.00;1;0
19/11/2013;V;-30.00;1;0
20/11/2013;V;106.91;0;1
21/11/2013;V;-30.00;1;0
22/11/2013;V;-30.00;1;0
23/11/2013;V;0.00;0;0
24/11/2013;V;0.00;0;0
25/11/2013;V;84.87;0;0
26/11/2013;V;-30.00;1;0
27/11/2013;V;-30.00;1;0
28/11/2013;V;-30.00;1;0
29/11/2013;V;4.63;0;0
30/11/2013;V;0.00;0;0
31/11/2013;V;0.00;0;0
1/12/2013;V;0.00;0;0
2/12/2013;V;58.49;0;1
3/12/2013;V;-30.00;1;0
4/12/2013;V;-30.00;1;0
5/12/2013;V;66.00;0;1
6/12/2013;V;-30.00;1;0
7/12/2013;V;0.00;0;0
8/12/2013;V;0.00;0;0
9/12/2013;V;-30.00;1;0
10/12/2013;V;-30.00;1;0
11/12/2013;V;-30.00;1;0
12/12/2013;V;90.44;0;1
13/12/2013;V;-30.00;1;0
14/12/2013;V;0.00;0;0
15/12/2013;V;0.00;0;0
16/12/2013;V;-30.00;1;0
17/12/2013;V;101.58;0;1
18/12/2013;V;13.94;0;0
19/12/2013;V;49.32;0;0
20/12/2013;V;-30.00;1;0
21/12/2013;V;0.00;0;0
22/12/2013;V;0.00;0;0
23/12/2013;V;-30.00;1;0
24/12/2013;V;27.84;0;0
25/12/2013;V;0.00;0;0
26/12/2013;V;-3.07;0;0
27/12/2013;V;-30.00;1;0
28/12/2013;V;0.00;0;0
29/12/2013;V;0.00;0;0
30/12/2013;V;-30.00;1;0
31/12/2013;V;16.54;0;0
1/1/2014;V;0.00;0;0
2/1/2014;V;63.69;0;1
3/1/2014;V;81.45;0;1
4/1/2014;V;0.00;0;0
5/1/2014;V;0.00;0;0
6/1/2014;V;-30.00;1;0
7/1/2014;V;-30.00;1;0
8/1/2014;V;104.55;0;1
9/1/2014;V;-30.00;1;0
10/1/2014;V;-30.00;1;0
11/1/2014;V;0.00;0;0
12/1/2014;V;0.00;0;0
13/1/2014;V;66.69;0;0
14/1/2014;V;-30.00;1;0
15/1/2014;V;90.98;0;1
16/1/2014;V;-30.00;1;0
17/1/2014;V;89.52;0;1
18/1/2014;V;0.00;0;0
19/1/2014;V;0.00;0;0
20/1/2014;V;-30.00;1;0
21/1/2014;V;-30.00;1;0
22/1/2014;V;-30.00;1;0
23/1/2014;V;-30.00;1;0
24/1/2014;V;-30.00;1;0
25/1/2014;V;0.00;0;0
26/1/2014;V;0.00;0;0
27/1/2014;V;-30.00;1;0
28/1/2014;V;-30.00;1;0
29/1/2014;V;-30.00;1;0
30/1/2014;V;112.81;0;1
31/1/2014;V;-30.00;1;0
1/2/2014;V;0.00;0;0
2/2/2014;V;0.00;0;0
3/2/2014;V;-30.00;1;0
4/2/2014;V;40.60;0;0
5/2/2014;V;-30.00;1;0
6/2/2014;V;-30.00;1;0
7/2/2014;V;-30.00;1;0
8/2/2014;V;0.00;0;0
9/2/2014;V;0.00;0;0
10/2/2014;V;-7.04;0;0
11/2/2014;V;-30.00;1;0
12/2/2014;V;-30.00;1;0
13/2/2014;V;-30.00;1;0
14/2/2014;V;39.40;0;0
15/2/2014;V;0.00;0;0
16/2/2014;V;0.00;0;0
17/2/2014;V;-5.04;0;0
18/2/2014;V;-30.00;1;0
19/2/2014;V;0.22;0;0
20/2/2014;V;60.56;0;1
21/2/2014;V;-30.00;1;0
22/2/2014;V;0.00;0;0
23/2/2014;V;0.00;0;0
24/2/2014;V;-30.00;1;0
25/2/2014;V;-30.00;1;0
26/2/2014;V;-30.00;1;0
27/2/2014;V;-30.00;1;0
28/2/2014;V;-30.00;1;0
29/2/2014;V;0.00;0;0
30/2/2014;V;0.00;0;0
31/2/2014;V;0.00;0;0
1/3/2014;V;0.00;0;0
2/3/2014;V;0.00;0;0
3/3/2014;V;-30.00;1;0
4/3/2014;V;-30.00;1;0
5/3/2014;V;-30.00;1;0
6/3/2014;V;-30.00;1;0
7/3/2014;V;-30.00;1;0
8/3/2014;V;0.00;0;0
9/3/2014;V;0.00;0;0
10/3/2014;V;33.47;0;0
11/3/2014;V;-30.00;1;0
12/3/2014;V;-30.00;1;0
13/3/2014;V;88.02;0;1
14/3/2014;V;-30.00;1;0
15/3/2014;V;0.00;0;0
16/3/2014;V;0.00;0;0
17/3/2014;V;-30.00;1;0
18/3/2014;V;-30.00;1;0
19/3/2014;V;8.83;0;0
20/3/2014;V;91.68;0;1
21/3/2014;V;-30.00;1;0
22/3/2014;V;0.00;0;0
23/3/2014;V;0.00;0;0
24/3/2014;V;-30.00;1;0
25/3/2014;V;77.44;0;1
26/3/2014;V;63.41;0;0
27/3/2014;V;88.79;0;1
28/3/2014;V;82.13;0;1
29/3/2014;V;0.00;0;0
30/3/2014;V;0.00;0;0
31/3/2014;V;-30.00;1;0
1/4/2014;V;-30.00;1;0
2/4/2014;V;79.61;0;1
3/4/2014;V;-30.00;1;0
4/4/2014;V;-30.00;1;0
5/4/2014;V;0.00;0;0
6/4/2014;V;0.00;0;0
7/4/2014;V;-30.00;1;0
8/4/2014;V;-30.00;1;0
9/4/2014;V;-30.00;1;0
10/4/2014;V;-30.00;1;0
11/4/2014;V;-10.37;0;0
12/4/2014;V;0.00;0;0
13/4/2014;V;0.00;0;0
14/4/2014;V;-30.00;1;0
15/4/2014;V;-30.00;1;0
16/4/2014;V;-30.00;1;0
17/4/2014;V;-30.00;1;0
18/4/2014;V;7.82;0;0
19/4/2014;V;0.00;0;0
20/4/2014;V;0.00;0;0
21/4/2014;V;61.77;0;1
22/4/2014;V;-30.00;1;0
23/4/2014;V;-30.00;1;0
24/4/2014;V;-30.00;1;0
25/4/2014;V;-30.00;1;0
26/4/2014;V;0.00;0;0
27/4/2014;V;0.00;0;0
28/4/2014;V;-30.00;1;0
29/4/2014;V;66.14;0;1
30/4/2014;V;75.13;0;1
31/4/2014;V;0.00;0;0
1/5/2014;V;44.29;0;0
2/5/2014;V;72.00;0;1
3/5/2014;V;0.00;0;0
4/5/2014;V;0.00;0;0
5/5/2014;V;-12.76;0;0
6/5/2014;V;-30.00;1;0
7/5/2014;V;-30.00;1;0
8/5/2014;V;-30.00;1;0
9/5/2014;V;69.99;0;1
10/5/2014;V;0.00;0;0
11/5/2014;V;0.00;0;0
12/5/2014;V;22.66;0;0
13/5/2014;V;69.75;0;1
14/5/2014;V;3.06;0;0
15/5/2014;V;72.50;0;1
16/5/2014;V;-30.00;1;0
17/5/2014;V;0.00;0;0
18/5/2014;V;0.00;0;0
19/5/2014;V;-30.00;1;0
20/5/2014;V;-11.39;0;0
21/5/2014;V;50.19;0;1
22/5/2014;V;-30.00;1;0
23/5/2014;V;62.34;0;1
24/5/2014;V;0.00;0;0
25/5/2014;V;0.00;0;0
26/5/2014;V;-30.00;1;0
27/5/2014;V;61.85;0;1
28/5/2014;V;70.06;0;1
29/5/2014;V;-30.00;1;0
30/5/2014;V;-30.00;1;0
31/5/2014;V;0.00;0;0
1/6/2014;V;0.00;0;0
2/6/2014;V;0.00;0;0
3/6/2014;V;-30.00;1;0
4/6/2014;V;-30.00;1;0
5/6/2014;V;-30.00;1;0
6/6/2014;V;-30.00;1;0
7/6/2014;V;0.00;0;0
8/6/2014;V;0.00;0;0
9/6/2014;V;87.46;0;1
10/6/2014;V;96.90;0;1
11/6/2014;V;-30.00;1;0
12/6/2014;V;-30.00;1;0
13/6/2014;V;91.62;0;1
14/6/2014;V;0.00;0;0
15/6/2014;V;0.00;0;0
16/6/2014;V;-30.00;1;0
17/6/2014;V;-30.00;1;0
18/6/2014;V;-30.00;1;0
19/6/2014;V;-30.00;1;0
20/6/2014;V;89.06;0;1
21/6/2014;V;0.00;0;0
22/6/2014;V;0.00;0;0
23/6/2014;V;25.36;0;0
24/6/2014;V;-30.00;1;0
